reservation_id,customer_id,reservation_time,party_size,seating_area,special_requests,status,duration,occasion,preferred_server,table_preference
d31c3839-c85f-43fb-be1f-92fca3a0592f,be02e185-277d-45c3-b8b7-2662b4b686e6,2025-07-01 18:45:18.768013,6,main_dining,"['window seat', 'quiet table', 'allergy considerations']",confirmed,150,regular_dining,Emily Davis,6-top
119470ea-a1fd-4394-ab88-d30d1ef2cfed,fc2543ab-bc53-4771-af8a-bd5c7a33773d,2025-07-03 13:45:18.768097,4,outdoor_patio,[],pending,120,special_celebration,John Smith,4-top
71cf38f3-d13a-436a-9d6f-9c8ba89fd512,164c8618-9028-4be5-ac80-b314777d8722,2025-07-06 14:15:18.768180,3,main_dining,[],pending,105,regular_dining,Jennifer Martinez,4-top
7794f93f-3b23-4e22-8868-e6e8143e0fe8,52229492-6c31-421c-aecb-87295b235447,2025-06-21 21:45:18.768259,4,main_dining,[],confirmed,120,special_celebration,Jennifer Martinez,booth
573dcf07-94b4-40d9-b15d-b3b062539e43,4b52689c-d399-4ae2-9408-21acf6de2cc9,2025-06-19 11:30:18.768342,5,main_dining,['quiet table'],confirmed,135,regular_dining,James Taylor,6-top
0f3c57f7-392e-4de5-a4d4-691b8d31b259,805fb4ba-efff-48c8-b5a0-c1a90e8c471d,2025-06-20 12:30:18.768425,4,main_dining,"['booth', 'high chair', 'birthday celebration']",confirmed,120,birthday,James Taylor,4-top
438d45fb-574b-4dae-b386-afd1668a65fd,1d976d27-d78a-4e41-ba0b-1aef75915310,2025-07-14 19:45:18.768513,2,bar,"['birthday celebration', 'wheelchair accessible', 'booth']",cancelled,90,regular_dining,Lisa Anderson,2-top
0bc2b4b7-4ecf-4a53-a141-ef4ce8f938fb,3a331253-c05f-4ffe-80d1-6de7ba913de9,2025-06-30 19:30:18.768598,1,bar,[],pending,75,regular_dining,Sarah Johnson,booth
c125153e-9cee-45ed-8ad2-d486d4715131,6aee24b8-1630-4347-9b7a-f992f5a05d28,2025-06-24 15:45:18.768681,5,main_dining,"['allergy considerations', 'anniversary celebration', 'high chair']",cancelled,135,anniversary,Jennifer Martinez,6-top
3566ce7b-440e-4c5a-a85e-a5357a80e0c7,736832f4-fb15-4065-838e-23c5b90b098b,2025-07-05 21:45:18.768764,4,main_dining,[],pending,120,regular_dining,Emily Davis,4-top
9d2858b5-fc41-46c8-8ac4-0fb9b8349fbd,eb904edf-8a4d-4ea0-8447-1e64fc3f4cc2,2025-06-17 21:30:18.768848,5,main_dining,[],confirmed,135,regular_dining,Jennifer Martinez,6-top
bce8b22e-e3dd-493b-a70e-00413efa1d4b,69ba3eb0-0b2b-43bd-b9e3-b85478ee8c76,2025-06-19 12:00:18.768929,3,outdoor_patio,['anniversary celebration'],pending,105,birthday,John Smith,4-top
efd30f1d-cad9-49e8-80fc-6e452cf2b260,cbe1ef9d-45af-4160-8a48-0dde09866d64,2025-06-15 20:45:18.769015,5,main_dining,[],pending,135,business_meeting,David Wilson,6-top
4cba0744-0fe5-4b4d-91ac-7a410be2b029,882d07fd-c5eb-4b12-bd93-273da2bc278b,2025-07-09 11:30:18.769096,4,outdoor_patio,"['special dietary requirements', 'quiet table', 'window seat']",cancelled,120,special_celebration,David Wilson,4-top
57211f1d-b2bf-4777-9c36-005eebc7c79a,99a65933-1244-4c30-ac80-434d95f49f50,2025-06-18 13:45:18.769184,2,outdoor_patio,[],confirmed,90,anniversary,Lisa Anderson,booth
42440bf5-83ea-463e-bd44-107058e94e3a,b17f202f-655d-4324-9eeb-a88a955151a3,2025-07-10 11:45:18.769265,2,bar,[],cancelled,90,regular_dining,Emily Davis,bar
eb12ce79-dcaa-4bc5-9c0f-68534c7b6c51,112ce5d8-5e48-43cd-8bfe-bb09e18dd7d8,2025-07-04 18:45:18.769347,8,private_room,[],pending,180,regular_dining,Lisa Anderson,8-top
98430be2-eebd-4a68-9eea-fec20675414c,666cc05d-e14b-45de-8a22-831e85266e70,2025-06-24 13:15:18.769430,2,main_dining,[],pending,90,regular_dining,Emily Davis,booth
e0e2de98-c350-4952-8d0c-fb5686de949d,af36e940-b3cb-4030-9fd2-9796faa6a56a,2025-07-05 13:30:18.769513,2,main_dining,[],pending,90,regular_dining,Sarah Johnson,booth
f0c524c1-7592-4ca1-8d00-65cb5ad3276e,be7b751c-62e4-458a-8bc9-3c7ea8af4211,2025-06-24 16:15:18.769594,3,outdoor_patio,[],cancelled,105,regular_dining,Jennifer Martinez,4-top
6a0ed59c-b6a2-481c-91b7-3d06268365a8,1642ba14-cc2a-48a9-8697-0428789401a1,2025-06-30 15:15:18.769677,4,main_dining,"['high chair', 'quiet table', 'birthday celebration']",cancelled,120,regular_dining,Lisa Anderson,4-top
2b86c088-0345-4aae-a038-9744576777ab,aa77f16c-2d82-462c-8df7-2999f3060cc1,2025-07-07 17:00:18.769764,3,outdoor_patio,"['birthday celebration', 'allergy considerations']",pending,105,anniversary,Sarah Johnson,4-top
d68520ec-674d-4e9e-90f1-626f02b11ce9,867217f1-b046-4784-ada8-7c056390a63a,2025-06-26 11:30:18.769848,3,outdoor_patio,[],confirmed,105,regular_dining,David Wilson,booth
0b2001f2-8064-4da6-9580-9d65fd40d74e,15ad74e1-3a6d-4565-8963-0359440a3795,2025-07-02 17:45:18.769928,2,main_dining,"['window seat', 'allergy considerations']",confirmed,90,regular_dining,James Taylor,2-top
21fa263c-fe7d-493f-8eb2-dea85d1ecd5f,eb0ba0ec-8345-4600-a427-f3c68ef4b078,2025-07-15 13:30:18.770015,1,outdoor_patio,[],cancelled,75,regular_dining,Sarah Johnson,2-top
12e771ce-72fb-4f7b-b1c8-6c04e8d4b731,c38616e6-e1ac-4f84-b634-c30bb32e6a78,2025-06-23 18:15:18.770096,2,bar,['special dietary requirements'],cancelled,90,special_celebration,Emily Davis,booth
b8a4cc43-74fb-44d8-bbcb-f0ce054f9894,03afdeee-7d23-4bed-ad14-484e3d0a2e63,2025-06-17 19:00:18.770183,6,main_dining,[],cancelled,150,special_celebration,Michael Brown,6-top
a43f327a-dd05-4159-a6db-051e753f2db4,fa2a506b-37c1-447d-a2a7-65e139cab51d,2025-06-28 13:00:18.770263,2,bar,"['special dietary requirements', 'booth']",confirmed,90,birthday,Sarah Johnson,booth
76749ef1-8723-40d8-abf4-61ef171442a9,7ecb928d-66fa-427f-8223-1117d2de2da6,2025-06-19 19:15:18.770349,2,bar,[],pending,90,birthday,James Taylor,bar
0fc054f0-ab3d-401a-8ab9-9cdeeeed5a12,8ae82d48-9e70-469e-b29a-d6667c5dfe3f,2025-06-15 15:45:18.770429,2,main_dining,[],completed,90,business_meeting,Jennifer Martinez,2-top
d4a8a24c-805b-4901-84fd-06cb04341b21,9ab029dd-ecb8-44b5-8e03-8726b0bd3870,2025-06-28 12:30:18.770512,4,outdoor_patio,['window seat'],cancelled,120,regular_dining,Michael Brown,4-top
a3529afa-28a1-4b25-a33d-d218a4cab4de,ea7bf249-2092-43cd-ac1c-db476b60532b,2025-06-22 17:45:18.770597,3,outdoor_patio,[],confirmed,105,business_meeting,John Smith,4-top
1930c8a6-8593-42ca-bbd0-54b4145524e7,e578ae26-937c-409e-ae86-51b5249a8bd2,2025-07-10 15:45:18.770680,3,main_dining,['birthday celebration'],cancelled,105,regular_dining,Sarah Johnson,4-top
1813533e-9c26-4c56-afdd-894360268614,008bebde-2ac2-437c-9f59-0359240ebcbf,2025-06-27 16:15:18.770763,3,main_dining,[],pending,105,anniversary,Jennifer Martinez,booth
91efe57d-95c1-4516-bdec-86c4a38210a7,54d3f60e-2c0c-4c3f-873d-476b61a0d672,2025-07-02 21:15:18.770848,5,main_dining,[],confirmed,135,business_meeting,James Taylor,6-top
ed7ec254-a71c-445f-b577-9705b2cbd419,a8b1f764-e5b5-4315-84f0-17da79080ff8,2025-06-28 16:15:18.771018,4,outdoor_patio,[],confirmed,120,business_meeting,James Taylor,4-top
ded8991a-afe5-46e4-95b6-d952193a1b52,5b488d8b-a4e6-42fc-b207-7d26be51e345,2025-07-13 18:15:18.771138,2,outdoor_patio,[],confirmed,90,special_celebration,Lisa Anderson,bar
2eb5f856-80ed-4629-8acb-26594d9a4211,50698028-afde-4b71-ab66-dc80024b59fc,2025-06-18 13:30:18.771246,3,outdoor_patio,[],confirmed,105,regular_dining,David Wilson,4-top
d4d02507-a745-4c37-a830-53b1b4941ef8,421e5bbf-2c04-4727-a9c8-268ca68bb5df,2025-06-17 15:00:18.771348,4,main_dining,[],cancelled,120,anniversary,Jennifer Martinez,booth
7162884a-eee1-4c91-922e-035a2ab49807,8be46eda-a479-49a6-8644-8538d27eeab9,2025-06-17 20:30:18.771468,4,outdoor_patio,[],confirmed,120,regular_dining,Michael Brown,booth
89334c27-0b25-4d6e-a5be-1901925c30d2,7e7585c6-99c7-47c0-b899-8f0a75472dd2,2025-06-20 18:00:18.771555,2,main_dining,[],cancelled,90,regular_dining,John Smith,bar
74423f30-ace7-4ccf-be2c-ec2be485a648,3f01295e-abc1-49a5-aaaa-182d99073f06,2025-07-15 11:00:18.771643,2,bar,[],cancelled,90,regular_dining,David Wilson,booth
b2871851-0235-49a2-b2eb-ba8fb042dd79,b9e239dc-ab19-4e57-aeb9-71a574838dd0,2025-07-13 12:00:18.771728,2,main_dining,[],confirmed,90,regular_dining,Lisa Anderson,booth
e50edb28-b37d-4981-a9ec-a16e9016e747,0fb86f57-5627-4686-ab0e-2dc0d35e7da1,2025-07-06 20:30:18.771816,4,outdoor_patio,[],cancelled,120,regular_dining,James Taylor,4-top
5c436dee-43b8-4e9d-adad-f8f9f4bb0cce,73a5b72a-41ad-4c13-9633-1dd0101b3499,2025-07-04 17:00:18.771907,2,bar,[],cancelled,90,regular_dining,Michael Brown,booth
3412a307-5543-492a-947c-621d36828ac0,fc204318-e0ab-4105-9255-d3c347a8cbb0,2025-06-22 18:00:18.771989,2,outdoor_patio,"['anniversary celebration', 'special dietary requirements', 'birthday celebration']",cancelled,90,regular_dining,David Wilson,bar
4681c6fd-e7a3-444c-984c-d8e8744d4562,e4571cc0-55f8-4fac-8f79-54179107c2bf,2025-07-07 20:30:18.772079,2,outdoor_patio,[],confirmed,90,business_meeting,Lisa Anderson,2-top
ca3ff5d2-85ab-4781-8930-5873eeec790b,ce7d59b1-d480-492b-8e06-4edb01eec814,2025-06-19 14:15:18.772162,2,main_dining,[],pending,90,regular_dining,Lisa Anderson,bar
4f73b273-5b09-4254-896d-01cdd1c91a8d,2ee149fc-2b0d-402a-a093-28aba87ad5d8,2025-07-13 12:45:18.772246,2,outdoor_patio,"['birthday celebration', 'booth']",cancelled,90,regular_dining,Sarah Johnson,booth
b2acfd31-d012-4ea8-8bb1-9db9eec95b6e,995140dd-3d89-4ed8-a8cb-21e58a3f1863,2025-07-02 15:45:18.772335,2,outdoor_patio,[],pending,90,regular_dining,Jennifer Martinez,2-top
dc3c6cfd-d773-48d5-b81e-008e2bd3194c,4cebb644-822c-4071-8189-71286a1270fb,2025-07-11 16:15:18.772418,3,main_dining,[],cancelled,105,business_meeting,David Wilson,4-top
c9cbf209-ea57-4007-b8cc-16625e24f9f2,aa09a80d-cc53-4462-938b-8a380886a465,2025-07-03 21:00:18.772502,2,main_dining,[],confirmed,90,special_celebration,Sarah Johnson,bar
1898abe4-8416-4a5d-8a58-6c9c22a1060d,72a8307b-f892-422c-a7e3-89cc3b71124c,2025-07-04 21:30:18.772586,4,main_dining,[],pending,120,anniversary,John Smith,booth
56858758-c9a6-44ff-a7b6-eeaf04a2c858,f6bb73c7-3531-47f6-8685-1917fffca7ea,2025-06-19 13:45:18.772666,3,outdoor_patio,[],confirmed,105,regular_dining,Sarah Johnson,booth
141d080b-41bf-4a78-ab6e-6189f153ccc6,bae21730-ba45-49de-9915-8e24a523bfac,2025-07-03 17:45:18.772752,3,outdoor_patio,"['special dietary requirements', 'booth', 'high chair']",cancelled,105,regular_dining,John Smith,4-top
ea328829-c36c-4262-a995-a82f0dd5b0b2,5059c5dd-7f19-439f-9804-67eb6f2cab90,2025-06-16 15:45:18.772838,4,outdoor_patio,[],pending,120,business_meeting,David Wilson,booth
710c377c-40e2-442c-be43-81a675c47dce,6645791a-31f6-4416-9256-a4a1ccdaa271,2025-06-21 20:30:18.772923,4,outdoor_patio,[],confirmed,120,regular_dining,James Taylor,4-top
a9517954-1d94-42d3-acf5-7544497b7bcb,c523c32e-eb5e-45f1-9c3d-32857b4cb99d,2025-06-28 19:00:18.773005,2,bar,[],cancelled,90,regular_dining,Jennifer Martinez,2-top
b467dcd3-5003-40ba-afbc-c7f99fbc5ae2,90b6e550-9643-45e2-a7c9-b8ff4b864c18,2025-07-13 20:15:18.773089,2,main_dining,[],cancelled,90,regular_dining,John Smith,booth
dcc2b5c4-8b56-4b65-bbee-5fb5e244ce76,d8314d03-2558-4e20-ace7-118a348b63e7,2025-07-01 21:00:18.773171,2,bar,['birthday celebration'],cancelled,90,business_meeting,Michael Brown,2-top
13ee68e4-59e6-4d24-8125-e5bcb8ebd3e4,47db03be-f9a5-4b01-9f71-885b687c8442,2025-06-22 18:15:18.773259,4,main_dining,[],pending,120,birthday,Michael Brown,booth
fe59a4b1-a5e0-4221-a603-216cf275c284,52885363-88b3-4b39-80a7-c24525761287,2025-07-13 18:45:18.773347,3,main_dining,"['high chair', 'special dietary requirements', 'wheelchair accessible']",confirmed,105,business_meeting,Michael Brown,booth
e4503e40-fdc7-4af9-8d72-e3d6158d6ade,21058e4b-2481-48bf-963a-1f78fa75689a,2025-06-28 21:45:18.773433,3,outdoor_patio,"['window seat', 'booth']",confirmed,105,anniversary,David Wilson,booth
edb58d6a-9a70-453e-9497-61d7a8a6894c,ff7ddeb2-9404-4fce-a2af-9d9372b2d0bd,2025-06-20 21:30:18.773520,4,main_dining,[],cancelled,120,regular_dining,Sarah Johnson,booth
ecef50b9-ac61-482f-a1e4-d05386c9be08,c34dba2e-da7b-43b0-aeca-4044ae2eedcf,2025-07-12 19:45:18.773600,3,main_dining,"['wheelchair accessible', 'anniversary celebration', 'birthday celebration']",cancelled,105,regular_dining,Emily Davis,4-top
3df044c6-f37b-4cc6-9ccd-cf20d30a4d00,7d9ef1e4-b99d-4136-903a-19914269a6d1,2025-06-30 21:45:18.773688,3,outdoor_patio,[],confirmed,105,regular_dining,Michael Brown,4-top
c81e9db7-71ab-4355-977f-21c7e769fd3d,a8f55be5-e7a9-415c-91c1-a11f7aa16fcb,2025-06-26 21:30:18.773769,2,bar,[],pending,90,regular_dining,John Smith,booth
c084ee45-db33-46e4-b0bd-1b8a08f4aa16,e38eabdb-ebda-4ee4-ad27-b4cb76a8d113,2025-06-30 14:00:18.773850,2,main_dining,[],pending,90,regular_dining,Michael Brown,booth
5d9d0810-9360-4a95-9294-3139138a587d,c34dba2e-da7b-43b0-aeca-4044ae2eedcf,2025-07-08 21:15:18.773934,1,main_dining,"['booth', 'high chair']",confirmed,75,regular_dining,Michael Brown,booth
895708aa-201b-428f-b6c3-96ede3c358e0,2205b712-02a1-42b4-8003-0dee65083591,2025-07-14 14:00:18.774019,2,main_dining,[],pending,90,anniversary,Jennifer Martinez,booth
0f72254c-3a79-47a2-9b12-879e1494d108,ce969ee3-964e-4653-a0e9-29b96ad91cc5,2025-06-19 14:15:18.774105,4,outdoor_patio,['high chair'],cancelled,120,regular_dining,Jennifer Martinez,booth
6c567bd3-a498-4fe7-91a5-3d7f315eed8d,1a9f779a-4669-4e47-8276-73542c9b7e74,2025-06-30 15:15:18.774190,2,main_dining,[],confirmed,90,regular_dining,Emily Davis,bar
abb1ec45-e89a-400e-b7d2-0a096eb9e929,f5657279-4747-42fe-b026-311b3f361ba7,2025-06-28 21:30:18.774275,4,main_dining,[],confirmed,120,anniversary,Emily Davis,4-top
10214148-62bb-4e7c-ad3a-b2a2604adc4a,8d8de3bd-d5dd-46e0-b61d-88e2e208d2c9,2025-07-10 19:45:18.774356,2,outdoor_patio,[],cancelled,90,birthday,Sarah Johnson,2-top
ff09e76a-7fb7-491d-97fe-ecc49280bfb6,14754793-96e7-463b-bcb9-f05ed66e0638,2025-07-02 17:30:18.774440,6,main_dining,['high chair'],cancelled,150,birthday,Michael Brown,6-top
be7032f2-2b25-4a1c-ba68-b64c1e5166c3,8699b157-384d-46e0-9196-2fea9b9e39c5,2025-07-13 19:45:18.774523,3,outdoor_patio,[],pending,105,regular_dining,John Smith,4-top
f0d5822f-990c-4a10-87f2-b5f612f6fe2e,f25c3b70-f908-4710-ba45-e6057ab38ab4,2025-06-17 14:30:18.774606,3,outdoor_patio,['birthday celebration'],cancelled,105,business_meeting,Lisa Anderson,booth
f2670328-9afc-403d-b190-05fd0da65cfd,aa9d242d-22ba-479e-8fc5-5d517152b3d7,2025-06-25 13:00:18.774690,3,main_dining,[],cancelled,105,business_meeting,James Taylor,4-top
dca61e69-b4aa-452a-992d-7cb36383686c,3b5f4eed-1aef-414e-968e-baf3ad19a995,2025-07-15 21:30:18.774774,4,outdoor_patio,[],cancelled,120,regular_dining,Sarah Johnson,4-top
e92de297-fdfa-40ed-b747-1983c7c1dcdc,36ac52a9-8a84-41e9-846b-1a1a6f745d7f,2025-06-21 21:15:18.774855,2,bar,"['booth', 'special dietary requirements']",confirmed,90,regular_dining,Emily Davis,bar
1064addb-9a78-426b-9343-62e23369617e,99ee4a27-00dc-486d-aad4-b955e76f53c3,2025-06-22 13:15:18.774943,4,main_dining,['anniversary celebration'],pending,120,regular_dining,John Smith,4-top
44e4585e-b857-4b1b-a46d-77ed4d3047cc,81e8cb93-9c2a-42de-8c15-52c773a6a000,2025-07-01 21:45:18.775027,4,outdoor_patio,[],cancelled,120,regular_dining,Sarah Johnson,4-top
6ff3e95b-1328-4ee0-ba96-5b4b9bb806ba,ab1aa217-4897-427b-83e5-84b6ff8985f7,2025-06-16 11:15:18.775111,4,outdoor_patio,"['wheelchair accessible', 'anniversary celebration']",confirmed,120,birthday,Emily Davis,4-top
67565ff0-7b0c-4b68-b20e-5f0505120f97,f482ea9c-0b4e-4a1b-8110-4541567e7573,2025-06-16 15:45:18.775195,1,main_dining,['allergy considerations'],pending,75,anniversary,Jennifer Martinez,2-top
0298324a-7912-461c-a405-f38877b7409e,fddd28c4-a5d7-4a6a-ba22-3c6bd120b228,2025-07-13 19:00:18.775280,9,private_room,[],cancelled,195,regular_dining,Lisa Anderson,9-top
149c0520-755a-4476-ac6a-5c96b96c86b0,a55754bc-d2cf-4687-9207-dc070a3864c0,2025-06-25 14:30:18.775362,2,bar,[],pending,90,anniversary,Lisa Anderson,2-top
38a9df7f-80c9-41d6-9b8e-692d9393bc0d,6271e232-5e79-4754-81ae-bef0524be871,2025-07-08 15:45:18.775445,3,outdoor_patio,[],cancelled,105,regular_dining,John Smith,booth
d7259b13-b415-4c1e-a315-afb9196c6731,310e47f2-88ad-4506-91c7-f5fd0a27dc92,2025-06-27 18:00:18.775527,1,outdoor_patio,[],pending,75,regular_dining,Sarah Johnson,2-top
f5158b8d-51af-4f87-8933-c4fdb22f0c34,1eb39a4a-0d6c-49e8-beee-b4072f57c00d,2025-06-21 13:45:18.775611,5,main_dining,[],cancelled,135,anniversary,Emily Davis,6-top
745b63c6-e336-47e3-b209-e3712396dd50,6da1bf17-a8a0-4cb0-b650-c2392f7096d9,2025-06-24 12:45:18.775693,4,outdoor_patio,"['allergy considerations', 'quiet table', 'wheelchair accessible']",cancelled,120,birthday,John Smith,booth
64fb59f1-78a2-474b-8b9a-7f618e48a0c9,b9ee123a-924b-4f5b-baa9-b0ca6a849a19,2025-07-14 16:30:18.775781,2,bar,[],pending,90,regular_dining,Sarah Johnson,bar
0cd2148d-ae80-4101-936a-cc8ede24fbe0,09fc1625-c480-40cb-8390-d72c98514483,2025-06-24 11:00:18.775863,6,main_dining,"['birthday celebration', 'anniversary celebration']",pending,150,regular_dining,Emily Davis,6-top
31fdee07-ecfd-4c6a-9fbc-5caabb933350,d5296414-dc56-4e3f-8b3a-9f057c57b7ec,2025-06-27 13:30:18.775948,2,bar,"['anniversary celebration', 'booth', 'quiet table']",pending,90,special_celebration,Michael Brown,booth
5112d0ab-7e6a-4a4e-adf3-979d2f5e4f0f,fd57d73e-9cc4-4d7a-8450-8f951120befd,2025-07-07 16:30:18.776032,4,main_dining,[],pending,120,business_meeting,David Wilson,4-top
e95b0139-b72f-485f-a7fe-8d427e11229c,8699b157-384d-46e0-9196-2fea9b9e39c5,2025-07-11 19:15:18.776116,4,outdoor_patio,"['booth', 'window seat']",confirmed,120,regular_dining,Michael Brown,4-top
ac59220f-b26b-4909-a45c-de968c533503,aad6f65c-5480-4456-b012-93451f4d87a5,2025-07-05 18:00:18.776202,3,outdoor_patio,[],pending,105,special_celebration,Michael Brown,4-top
d5e6278c-02bd-4c26-8fb3-ec99e47ea683,a431752d-497a-4333-8ba0-2977c46329f8,2025-07-08 19:15:18.776284,3,main_dining,[],confirmed,105,regular_dining,Emily Davis,4-top
49cab249-54da-4783-995c-6396a4d6f546,ff52f677-bd50-4311-b384-ddb0202b40d5,2025-06-23 14:45:18.776367,3,main_dining,[],confirmed,105,regular_dining,Jennifer Martinez,booth
292e00f3-512a-4ae0-9284-e475faef5de5,fab599b9-35c3-4324-87e7-ae4aeefaa7f9,2025-07-13 11:00:18.776450,2,bar,['birthday celebration'],confirmed,90,special_celebration,Sarah Johnson,bar
be49a24e-f83e-4ac8-b67d-dafc96ef62ec,8fba6e2f-a03c-409f-8368-b7371ad63bdb,2025-07-04 16:15:18.776540,4,outdoor_patio,[],pending,120,regular_dining,James Taylor,4-top
b1afa4bb-02ee-4c5e-8342-f93a4feae6a9,564e3052-5a6c-4a17-8cc0-69ad2fb9a947,2025-07-15 20:15:18.776622,2,bar,[],cancelled,90,regular_dining,Michael Brown,bar
d83e40dc-4886-499d-97a2-0057d203af6c,6e3e7550-22c8-43b2-bde4-055b60a41181,2025-07-14 17:15:18.776703,8,private_room,"['allergy considerations', 'anniversary celebration']",cancelled,180,birthday,Jennifer Martinez,8-top
a26128ad-7191-423b-8768-fbd67d8524a1,3d2afb0b-83be-4b4f-81a2-c357f841ea5f,2025-06-22 17:15:18.776790,6,main_dining,['allergy considerations'],confirmed,150,special_celebration,David Wilson,6-top
1998c7b8-7174-422f-8969-4e7e7969ffd7,b17f202f-655d-4324-9eeb-a88a955151a3,2025-07-05 11:15:18.776873,2,outdoor_patio,[],confirmed,90,regular_dining,Michael Brown,booth
db13ed7d-9fc7-4585-8821-c57f80efd99b,15814833-45c0-4348-8240-d4b07b6009ed,2025-06-30 20:45:18.776957,7,private_room,['booth'],cancelled,165,regular_dining,Emily Davis,7-top
c43531a0-b3b1-4d77-b969-2f24c9d6128e,67036ec4-618c-49b6-81f4-9e9f71455be3,2025-06-20 11:00:18.777041,3,main_dining,[],pending,105,regular_dining,Jennifer Martinez,booth
33cbc07c-29e9-4a2f-88b1-44f05544b0f3,75ba71f1-b59c-45e7-a53e-b0421b1ff213,2025-07-03 19:30:18.777125,3,main_dining,[],cancelled,105,birthday,James Taylor,booth
fdbe2c5e-f206-48ea-b013-741ffa930efd,68ed7c5a-83cb-404e-8d2e-e339f24fe460,2025-06-16 13:00:18.777206,2,main_dining,[],cancelled,90,regular_dining,Jennifer Martinez,booth
88658c21-d166-4876-8fd8-001c8de9ee9c,cdd70d7f-de77-4e3f-ab8b-89b61f4b1075,2025-06-29 17:00:18.777289,2,bar,"['anniversary celebration', 'window seat', 'wheelchair accessible']",pending,90,regular_dining,David Wilson,2-top
6b3aebbb-4db5-4c00-bbef-a7de0b24224f,0ef8b477-f139-4827-aabe-add79f8e5232,2025-06-29 16:15:18.777373,5,main_dining,[],confirmed,135,regular_dining,David Wilson,6-top
3d2dde41-a7f0-4742-a6f7-55d32439c70f,fb0d1ad0-c730-46ff-b1e8-7f5e813b52d1,2025-06-21 18:45:18.777458,2,outdoor_patio,[],pending,90,regular_dining,Sarah Johnson,2-top
0463f4c2-efb5-4fd2-9294-55c6efca9731,3d9b29e8-d810-438e-a028-a4aad63274ea,2025-06-15 17:00:18.777539,3,outdoor_patio,[],completed,105,business_meeting,John Smith,booth
b6e137de-a87d-4b8f-aff5-e56c1164360f,bbae176f-b743-4ecf-b9e2-2b6d4e72336f,2025-07-04 16:45:18.777622,2,bar,[],pending,90,regular_dining,Jennifer Martinez,booth
aaf11d38-2369-460f-85ed-ad4e222bfa23,40c6029c-0f02-4b9a-8928-35d8fc8930b4,2025-06-16 11:45:18.777703,4,main_dining,[],pending,120,regular_dining,Emily Davis,4-top
2a160faa-1f0a-40d6-b0ff-12cb3688e282,70feee89-efcf-4bfb-aa2f-d0bbf010eac9,2025-07-15 13:15:18.777784,6,main_dining,"['allergy considerations', 'quiet table']",cancelled,150,regular_dining,Michael Brown,6-top
ab1ce91d-f8de-4fe7-9bc2-b4e3a37b78d2,e2b2ade3-50ff-4966-b6d7-38ef7eeb315a,2025-06-25 18:45:18.777870,4,main_dining,[],confirmed,120,regular_dining,James Taylor,booth
92b3c504-3b87-4f4d-8153-0ab154ec83dc,39e4e952-8ee4-4103-9a17-5d6b34737809,2025-06-21 14:45:18.777952,2,outdoor_patio,"['quiet table', 'birthday celebration']",confirmed,90,regular_dining,Michael Brown,bar
7073c628-9cba-4f60-90da-d380f71dc9ce,d66b3023-b6c0-4a8a-a2c7-f8affab4033b,2025-07-03 14:15:18.778035,2,bar,[],pending,90,regular_dining,Sarah Johnson,2-top
b72de81d-10e1-4d5a-9961-029eec97488f,a6c8780c-92d1-45a3-a2b6-4997e2ccf5ef,2025-06-30 17:15:18.778123,3,outdoor_patio,[],pending,105,regular_dining,Lisa Anderson,4-top
e0dff374-d684-4e3d-8646-97d486517171,92880c39-1da1-4c41-b801-ab6be3268fb1,2025-06-26 13:30:18.778204,4,outdoor_patio,"['special dietary requirements', 'wheelchair accessible', 'booth']",confirmed,120,anniversary,Lisa Anderson,4-top
a8c3e9a3-a137-4996-bdb3-7f4dd0cb6572,635cb624-d70b-4adc-9653-88d8bfb494a6,2025-06-16 14:00:18.778291,3,outdoor_patio,[],confirmed,105,regular_dining,Jennifer Martinez,booth
5400f762-74f6-4eea-9b7c-da6af1461130,58cee9ef-592e-445b-a692-02eb80950021,2025-07-03 13:45:18.778373,2,outdoor_patio,"['wheelchair accessible', 'birthday celebration']",pending,90,regular_dining,Jennifer Martinez,bar
fccd7318-f4ad-40b3-a5e1-5ea5fcbd46a7,d45ffe5b-2c08-4380-a3a1-087b0f0c5d7a,2025-06-22 17:30:18.778460,2,main_dining,[],cancelled,90,regular_dining,David Wilson,booth
6320b08b-cccd-4f49-80a9-c8822c6b8b9e,d9577a3b-f7f0-498b-bd9c-8ea6577ca00e,2025-07-10 16:30:18.778543,4,outdoor_patio,[],confirmed,120,business_meeting,James Taylor,4-top
6da7b28b-0627-4949-8af6-70f40ba84231,2ac77f82-0731-4e34-826b-b90b1abec52e,2025-06-27 12:45:18.778626,5,main_dining,[],confirmed,135,regular_dining,Sarah Johnson,6-top
8e3b4282-4dbc-4908-9358-0b93bb5bda3b,09fc1625-c480-40cb-8390-d72c98514483,2025-07-03 19:00:18.778706,2,outdoor_patio,[],cancelled,90,regular_dining,Sarah Johnson,2-top
d56db97d-9b7f-478a-9c84-621c6fdfbbbf,cb87d67c-b8b2-4bf0-be2f-6364699a485d,2025-06-18 17:00:18.778790,4,main_dining,[],confirmed,120,regular_dining,Emily Davis,4-top
2875af0a-16f3-4545-8130-cd39084da488,aa758501-7c10-4fa9-a0ba-9e7bc14710be,2025-06-22 16:00:18.778870,4,main_dining,[],pending,120,anniversary,Emily Davis,4-top
888bd3e0-f591-4e5d-8583-9a04a5085ebb,b26c5e69-04e8-433d-9307-de084ef90cef,2025-07-08 15:45:18.778952,10,private_room,[],pending,210,regular_dining,James Taylor,10-top
