order_id,customer_id,order_time,items,total_amount,payment_method,service_type,special_instructions,server,table_number,order_status,preparation_time,delivery_time
187a427e-4d5e-42c0-858e-93fc661c9db4,3d27e5d8-66e4-48a2-bdae-2852c7e21a48,2025-06-08 21:45:19.028716,"[{'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 2, 'special_instructions': ''}]",20.0,credit_card,dine_in,,Emily Davis,17,completed,28,49
9004aa3b-afc4-4fad-81dd-e64fcddd14e5,6650d28a-e306-4136-9748-a1a7b9341b61,2025-06-11 16:03:19.028800,"[{'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 3, 'special_instructions': ''}]",385.0,credit_card,dine_in,,James Taylor,3,completed,45,57
ffb60030-360d-42ab-aa6d-b80471a607fe,a93b183e-8042-4d42-8a17-b4992abc0c51,2025-06-09 19:37:19.028892,"[{'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 3, 'special_instructions': ''}]",152.0,mobile_payment,dine_in,,Lisa Anderson,24,completed,34,39
7d4c0249-59da-4361-946c-c748fb789023,6c4c66e7-4ff3-444b-abdc-6f1f832a68d0,2025-06-04 12:54:19.028979,"[{'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 8, 'name': 'Hummus Trio', 'category': 'appetizer', 'price': 12.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 3, 'special_instructions': 'no onions'}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 1, 'special_instructions': ''}]",363.0,credit_card,dine_in,,David Wilson,24,completed,31,76
0bd59ef8-98a3-4d9f-96be-abde6d794713,640f4ad2-b853-45a7-8729-96020ecc0901,2025-05-25 11:49:19.029074,"[{'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 2, 'special_instructions': ''}]",266.0,cash,takeout,,James Taylor,23,completed,27,88
5ff00f03-fc6e-44e0-91df-5606e01dc2ea,7d0a43aa-19d0-4348-9599-d6d8c96951e2,2025-05-31 16:45:19.029163,"[{'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 1, 'special_instructions': ''}]",72.0,credit_card,dine_in,,James Taylor,1,completed,24,64
f87fda24-95f8-4581-9741-4e67ae664bda,43aac42b-9861-4b49-b5eb-5a96e00cb81d,2025-05-29 17:29:19.029252,"[{'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 2, 'special_instructions': ''}]",96.0,mobile_payment,dine_in,,Emily Davis,28,completed,31,50
e6337048-b560-4548-8ed7-5ac414ac8060,1c122bba-4b4b-4537-94f6-5b064eccf8de,2025-05-23 12:22:19.029342,"[{'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 2, 'special_instructions': 'light sauce'}]",291.0,credit_card,dine_in,,Emily Davis,44,completed,27,49
394bea5b-da75-481f-975f-a66041fc6ae6,ab942176-a3c5-44c6-ad8c-0df1794201d1,2025-06-09 17:43:19.029432,"[{'item_id': 8, 'name': 'Hummus Trio', 'category': 'appetizer', 'price': 12.0, 'quantity': 3, 'special_instructions': ''}]",36.0,credit_card,dine_in,,Emily Davis,5,completed,26,57
1c0082e6-f172-4e62-9f78-a52221ff5b4f,bcab0b1f-2428-4b1b-a4ac-6e4c9669dd11,2025-05-29 13:02:19.029520,"[{'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 3, 'special_instructions': 'well done, no onions'}, {'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 1, 'special_instructions': ''}]",351.0,credit_card,dine_in,"special_requests, spice_level",James Taylor,12,in_progress,27,73
2fc5d7d1-e881-411c-8b55-fb854163ba0a,761f923c-0145-4496-823c-106a0cfc1751,2025-05-16 20:44:19.029614,"[{'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 3, 'special_instructions': 'light sauce'}, {'item_id': 8, 'name': 'Hummus Trio', 'category': 'appetizer', 'price': 12.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 3, 'special_instructions': ''}]",126.0,credit_card,delivery,,Sarah Johnson,1,completed,19,43
a3b81cca-e8d2-4f50-a17e-4bcf39adcb7d,2021551e-1682-4ce1-8783-84be26f361be,2025-05-23 12:01:19.029711,"[{'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 2, 'special_instructions': 'extra sauce, no dairy'}, {'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 1, 'special_instructions': ''}]",307.0,credit_card,dine_in,dietary_restrictions,David Wilson,5,completed,40,85
d7283cd2-43c5-4b8d-aa47-8c056cd073d4,20d22de1-b4d4-4016-9dd1-d823bc6f133e,2025-06-05 19:12:19.029807,"[{'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 3, 'special_instructions': ''}]",36.0,credit_card,dine_in,dietary_restrictions,Emily Davis,27,completed,17,44
89d350d2-c5f5-4b62-9b30-de772bd5939b,41b4bc19-2d2a-4e9d-89db-2fe7edfa2fc7,2025-06-11 17:16:19.029895,"[{'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 1, 'special_instructions': 'light sauce, no dairy'}]",65.0,credit_card,takeout,"allergies, spice_level",John Smith,11,completed,33,50
d5caad47-f01f-428f-845e-0878a5c92072,3f01295e-abc1-49a5-aaaa-182d99073f06,2025-05-30 19:30:19.029986,"[{'item_id': 8, 'name': 'Hummus Trio', 'category': 'appetizer', 'price': 12.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 2, 'special_instructions': ''}]",68.0,debit_card,dine_in,"cooking_preference, special_requests",Emily Davis,16,cancelled,34,90
8349a5b1-8312-49a9-acd1-ab6a42d0067e,4805edb5-550c-420e-be52-099142d9c3dc,2025-05-25 14:42:19.030074,"[{'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 1, 'special_instructions': 'well done'}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 8, 'name': 'Hummus Trio', 'category': 'appetizer', 'price': 12.0, 'quantity': 1, 'special_instructions': ''}]",124.0,credit_card,dine_in,,John Smith,38,completed,42,86
4f9001cd-3808-455f-953a-49377391808e,4d51fe3f-1094-446d-a76d-1649a1dab289,2025-05-16 18:30:19.030166,"[{'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 3, 'special_instructions': ''}]",315.0,credit_card,takeout,,Jennifer Martinez,28,completed,37,45
c15f1f59-a7d0-4ff8-83a1-0fe19116a709,ed677e88-2f24-4dc5-adc3-309c4de65065,2025-05-18 14:16:19.030252,"[{'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 1, 'special_instructions': ''}]",519.0,credit_card,dine_in,,Jennifer Martinez,42,cancelled,24,70
71d4cc51-5004-4ec0-b057-8cdf9f6dba6a,29a61141-2e62-4f7e-b4ed-db2e39a406a4,2025-06-13 12:02:19.030345,"[{'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 2, 'special_instructions': 'light sauce, extra sauce'}]",96.0,debit_card,takeout,,Lisa Anderson,36,completed,23,70
59093188-44b5-472f-96c7-6e66391d3477,84565339-8d9f-46e4-b730-7fdf91689571,2025-06-06 13:44:19.030433,"[{'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 1, 'special_instructions': ''}]",219.0,credit_card,dine_in,,David Wilson,3,completed,44,87
0e895ab7-3130-414f-9db2-57af429fa4fd,d9acb286-7112-4f2a-8311-60525c7ed695,2025-05-17 18:08:19.030524,"[{'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 3, 'special_instructions': 'well done'}, {'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 2, 'special_instructions': ''}]",211.0,debit_card,dine_in,,Jennifer Martinez,7,completed,40,77
1034db44-9bbf-4c4a-8c78-8236307260e8,8ae82d48-9e70-469e-b29a-d6667c5dfe3f,2025-06-03 16:25:19.030613,"[{'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 1, 'special_instructions': ''}]",48.0,credit_card,dine_in,,John Smith,37,completed,19,72
5728c98c-e28b-4a39-96d9-8d89eab4adec,b3875f69-1b28-487b-bf50-68244f2f1857,2025-05-30 18:14:19.030701,"[{'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 1, 'special_instructions': 'extra sauce, light sauce'}, {'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 3, 'special_instructions': ''}]",162.0,credit_card,dine_in,,James Taylor,27,completed,43,83
3a3332f2-511b-4595-87f0-8500f827887e,5fef57ca-0942-416e-bd86-7e4752d9f0e3,2025-05-19 14:28:19.030795,"[{'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 3, 'special_instructions': ''}]",261.0,credit_card,delivery,,James Taylor,27,completed,40,48
07950aaf-6151-4c94-942b-32e7a1379be8,944ef1aa-e070-4ba8-b0aa-2f46c91d81ba,2025-05-18 14:47:19.030889,"[{'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 1, 'special_instructions': ''}]",22.0,mobile_payment,dine_in,,Lisa Anderson,45,completed,38,90
f30d14ac-5beb-4f85-9830-affb877f21cc,9e94d6ff-0a26-4bbc-b28e-baa77a496fbc,2025-05-18 12:00:19.030974,"[{'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 1, 'special_instructions': 'no dairy'}]",106.0,debit_card,dine_in,,Michael Brown,18,completed,35,39
5cac1323-7d3f-4ca7-8790-94bb94386376,ea335788-2eea-48ae-8eeb-82dc7edacffd,2025-05-30 20:09:19.031066,"[{'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 3, 'special_instructions': 'gluten-free'}]",36.0,cash,takeout,,Michael Brown,14,completed,41,75
bfeab243-64d0-4cca-b212-9ed91b977a60,f638d7bd-90c1-40c9-aa68-fdefd6c23849,2025-05-19 17:00:19.031153,"[{'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 1, 'special_instructions': 'extra spicy'}, {'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 1, 'special_instructions': ''}]",285.0,credit_card,dine_in,"dietary_restrictions, allergies",Emily Davis,21,completed,19,81
f7374a9b-33ed-40df-a190-836b39b64fe6,193ae4fa-1049-45c6-8220-cf8c84064859,2025-05-30 21:24:19.031250,"[{'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 1, 'special_instructions': ''}]",95.0,debit_card,dine_in,,James Taylor,28,completed,44,55
45543d17-e3e1-45ca-878c-40b702cd5561,3a795429-5bbe-4cc1-ae26-09098987f9a8,2025-06-04 15:08:19.031336,"[{'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 3, 'special_instructions': 'light sauce'}, {'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 3, 'special_instructions': ''}]",246.0,debit_card,dine_in,,Jennifer Martinez,47,completed,17,87
ea959690-a33b-4b9e-9f61-9fa477cb17b8,18b85c13-d202-4653-9e50-5ac0d0371974,2025-06-04 15:01:19.031428,"[{'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 2, 'special_instructions': ''}]",120.0,credit_card,dine_in,,James Taylor,25,completed,29,76
cc0d94ca-a681-46a9-948b-2f6cdcd065ff,8ab4f166-67f8-437e-a305-64f4109ad75d,2025-06-02 21:51:19.031514,"[{'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 2, 'special_instructions': 'light sauce'}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 3, 'special_instructions': ''}]",114.0,credit_card,dine_in,,James Taylor,28,completed,23,47
73846bda-24d2-4dc6-b46e-02b99fb45555,3f01295e-abc1-49a5-aaaa-182d99073f06,2025-06-12 14:45:19.031605,"[{'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 2, 'special_instructions': 'extra sauce'}, {'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 1, 'special_instructions': ''}]",228.0,credit_card,takeout,,Lisa Anderson,21,completed,24,34
44bb1c59-d059-4398-b4b7-23365575d4e4,67036ec4-618c-49b6-81f4-9e9f71455be3,2025-05-19 15:39:19.031699,"[{'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 1, 'special_instructions': ''}]",178.0,credit_card,dine_in,,Sarah Johnson,43,completed,31,62
77f41e86-a0c8-40ba-a426-bfe411f8fecd,71b9ad31-9d73-4181-8f35-feeef065ac7f,2025-06-01 13:33:19.031784,"[{'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 1, 'special_instructions': 'no dairy'}, {'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 3, 'special_instructions': 'no onions'}, {'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 3, 'special_instructions': ''}]",92.0,credit_card,dine_in,,David Wilson,43,refunded,21,53
f0981533-c61f-49ab-b995-e3dbff173782,c9b116a2-1255-4f1e-a6d5-7b418314788d,2025-06-04 21:45:19.031878,"[{'item_id': 8, 'name': 'Hummus Trio', 'category': 'appetizer', 'price': 12.0, 'quantity': 3, 'special_instructions': 'gluten-free'}, {'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 1, 'special_instructions': ''}]",205.0,credit_card,dine_in,,Emily Davis,40,completed,29,84
f52ba6d6-c56f-4a37-83e6-1b3bb0769441,eb205637-b29d-475f-8d5b-b564a1798a5f,2025-06-02 17:39:19.031968,"[{'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 2, 'special_instructions': 'extra spicy, no onions'}]",78.0,cash,dine_in,"allergies, cooking_preference",Lisa Anderson,4,completed,45,50
d3324e17-f4ab-44fd-8bd3-504628e861d1,1d7d589f-c02c-4c96-9e68-e45e7cf256e7,2025-05-22 19:54:19.032066,"[{'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 3, 'special_instructions': ''}]",140.0,debit_card,dine_in,,Sarah Johnson,22,completed,29,71
9427aa20-8604-4d70-8a6d-b1a5054e9e10,a042b2d2-9c61-4d5a-b21b-bce3bae7dabf,2025-06-06 11:56:19.032152,"[{'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 2, 'special_instructions': ''}]",130.0,cash,takeout,,Jennifer Martinez,15,completed,29,46
dd889686-637a-4b82-9962-ce9413d582f1,6c4c66e7-4ff3-444b-abdc-6f1f832a68d0,2025-06-09 20:32:19.032241,"[{'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 2, 'special_instructions': 'extra sauce, no dairy'}]",24.0,credit_card,dine_in,spice_level,Sarah Johnson,12,completed,34,35
23d3f568-4534-4d3e-b6b7-6f46a1d741bb,3e232eb7-fb63-41d0-abcc-5ca64d11028a,2025-06-14 14:26:19.032332,"[{'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 1, 'special_instructions': 'light sauce, no dairy'}, {'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 2, 'special_instructions': ''}]",131.0,cash,dine_in,,Michael Brown,43,cancelled,41,32
163d0ebd-ca57-4f73-a936-5f6e314f5086,f5657279-4747-42fe-b026-311b3f361ba7,2025-05-16 20:56:19.032425,"[{'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 1, 'special_instructions': ''}]",380.0,debit_card,takeout,dietary_restrictions,Lisa Anderson,33,completed,23,85
daa2005b-c241-4ad3-81a1-2197d67f4605,d66b3023-b6c0-4a8a-a2c7-f8affab4033b,2025-05-18 20:43:19.032519,"[{'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 3, 'special_instructions': 'well done, extra spicy'}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 3, 'special_instructions': ''}]",210.0,debit_card,dine_in,,David Wilson,15,completed,16,35
e77fb102-5be9-4be8-9dda-501b64d6b879,11ab8989-edfa-4f3f-aa38-bf023fa46d10,2025-05-24 13:11:19.032612,"[{'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 2, 'special_instructions': ''}]",28.0,debit_card,dine_in,,David Wilson,25,completed,16,88
387cbc32-ba5f-4aa3-a673-e7d52d939179,944ef1aa-e070-4ba8-b0aa-2f46c91d81ba,2025-06-09 19:48:19.032700,"[{'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 3, 'special_instructions': 'well done'}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 2, 'special_instructions': 'extra sauce, light sauce'}, {'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 3, 'special_instructions': ''}]",277.0,credit_card,takeout,,Sarah Johnson,28,completed,25,30
0054c11c-1e50-4eb1-9540-f50256507f2c,ed677e88-2f24-4dc5-adc3-309c4de65065,2025-05-30 13:56:19.032793,"[{'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 1, 'special_instructions': 'extra sauce, no dairy'}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 2, 'special_instructions': ''}]",206.0,credit_card,dine_in,,Sarah Johnson,31,refunded,31,45
