item_id,name,category,supplier_info,stock_info,pricing_info,quality_metrics,storage_info,usage_metrics,sustainability_info
INV_3996,Premium Chicken,"{'main_category': 'Dairy', 'sub_category': 'Ambient', 'storage_type': 'Wine Cellar', 'shelf_life': 42}","{'supplier_name': 'Supplier_172', 'supplier_type': 'Local Producer', 'delivery_frequency': 'Monthly', 'lead_time': 6, 'quality_rating': 3.376585500197093, 'reliability_score': 0.7136332345430232}","{'current_stock': 349, 'minimum_stock': 75, 'maximum_stock': 1783, 'reorder_point': 90, 'reorder_quantity': 378, 'stock_turnover_rate': 10.38490040688895, 'stock_value': 1840.8542399592225}","{'unit_price': 29.23, 'bulk_price': 23.39, 'wholesale_price': 20.46, 'price_history': {'last_month': 27.58, 'last_quarter': 30.32, 'last_year': 21.76}, 'price_trend': 'stable'}","{'quality_grade': 'B', 'freshness_score': 0.751197955528539, 'consistency_score': 0.7059302337254796, 'quality_issues': [], 'quality_improvements': ['quality control measures', 'improved packaging']}","{'storage_location': 'Produce Storage', 'temperature_range': {'min': -19.261378153955032, 'max': 0.7357067659468502}, 'humidity_range': {'min': 36.93716912717898, 'max': 71.57775424568248}, 'storage_requirements': ['store in cool place', 'refrigerate after opening']}","{'daily_usage': 52.046483225107046, 'weekly_usage': 260.32667548149027, 'monthly_usage': 626.6319769438695, 'usage_trend': 'stable', 'waste_rate': 0.01712407814546551, 'efficiency_score': 0.9550499621912005}","{'sustainability_rating': 0.683680461116656, 'environmental_impact': 'low', 'sustainable_practices': [], 'certifications': []}"
INV_7714,Artisanal Fruits,"{'main_category': 'Frozen', 'sub_category': 'Frozen', 'storage_type': 'Dry Storage', 'shelf_life': 101}","{'supplier_name': 'Supplier_201', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Weekly', 'lead_time': 11, 'quality_rating': 3.169326950541185, 'reliability_score': 0.9030925747856734}","{'current_stock': 564, 'minimum_stock': 34, 'maximum_stock': 391, 'reorder_point': 74, 'reorder_quantity': 178, 'stock_turnover_rate': 3.782877239134679, 'stock_value': 6874.908543921389}","{'unit_price': 77.32, 'bulk_price': 61.85, 'wholesale_price': 54.12, 'price_history': {'last_month': 78.92, 'last_quarter': 69.27, 'last_year': 74.8}, 'price_trend': 'increasing'}","{'quality_grade': 'C', 'freshness_score': 0.7394206214465752, 'consistency_score': 0.9628586453137515, 'quality_issues': ['variable freshness', 'occasional inconsistency'], 'quality_improvements': ['quality control measures', 'improved packaging']}","{'storage_location': 'Wine Cellar', 'temperature_range': {'min': 4.760136850537229, 'max': 2.18614700333431}, 'humidity_range': {'min': 47.753967082415656, 'max': 74.01610840121242}, 'storage_requirements': []}","{'daily_usage': 52.93141466447541, 'weekly_usage': 461.30965018684253, 'monthly_usage': 1070.0303207880254, 'usage_trend': 'stable', 'waste_rate': 0.0783524408448395, 'efficiency_score': 0.8640573192928676}","{'sustainability_rating': 0.8451670678098802, 'environmental_impact': 'medium', 'sustainable_practices': ['organic production'], 'certifications': ['sustainable seafood']}"
INV_4777,Organic Vegetables,"{'main_category': 'Meat', 'sub_category': 'Dried', 'storage_type': 'Freezer', 'shelf_life': 20}","{'supplier_name': 'Supplier_310', 'supplier_type': 'Specialty Importer', 'delivery_frequency': 'Bi-weekly', 'lead_time': 9, 'quality_rating': 3.3509100281055324, 'reliability_score': 0.9894795296639947}","{'current_stock': 708, 'minimum_stock': 26, 'maximum_stock': 1048, 'reorder_point': 78, 'reorder_quantity': 288, 'stock_turnover_rate': 9.999608532616506, 'stock_value': 8851.118849982813}","{'unit_price': 73.12, 'bulk_price': 58.5, 'wholesale_price': 51.19, 'price_history': {'last_month': 77.34, 'last_quarter': 65.51, 'last_year': 76.6}, 'price_trend': 'increasing'}","{'quality_grade': 'B', 'freshness_score': 0.7312511239576107, 'consistency_score': 0.735334551572963, 'quality_issues': [], 'quality_improvements': []}","{'storage_location': 'Produce Storage', 'temperature_range': {'min': -3.721122455974598, 'max': 8.059936633151917}, 'humidity_range': {'min': 34.13973295272526, 'max': 74.515809690017}, 'storage_requirements': []}","{'daily_usage': 34.93901834637775, 'weekly_usage': 398.2241812902687, 'monthly_usage': 1059.070394692355, 'usage_trend': 'increasing', 'waste_rate': 0.02191907879330167, 'efficiency_score': 0.7085489880211137}","{'sustainability_rating': 0.5770289183185844, 'environmental_impact': 'low', 'sustainable_practices': [], 'certifications': []}"
INV_1676,Organic Beer,"{'main_category': 'Beverages', 'sub_category': 'Fresh', 'storage_type': 'Dry Storage', 'shelf_life': 110}","{'supplier_name': 'Supplier_851', 'supplier_type': 'Wholesale Distributor', 'delivery_frequency': 'Weekly', 'lead_time': 10, 'quality_rating': 4.71599573622755, 'reliability_score': 0.7696222323134313}","{'current_stock': 494, 'minimum_stock': 21, 'maximum_stock': 1937, 'reorder_point': 35, 'reorder_quantity': 165, 'stock_turnover_rate': 5.843103642196872, 'stock_value': 4914.123767680943}","{'unit_price': 22.85, 'bulk_price': 18.28, 'wholesale_price': 16.0, 'price_history': {'last_month': 21.82, 'last_quarter': 25.63, 'last_year': 24.55}, 'price_trend': 'stable'}","{'quality_grade': 'B', 'freshness_score': 0.7150339610432178, 'consistency_score': 0.7553231720034785, 'quality_issues': ['variable freshness'], 'quality_improvements': []}","{'storage_location': 'Dry Storage', 'temperature_range': {'min': 9.912633158083114, 'max': 5.101868567115956}, 'humidity_range': {'min': 47.50311329249294, 'max': 75.2110813562837}, 'storage_requirements': []}","{'daily_usage': 29.175542127120856, 'weekly_usage': 291.3897651593512, 'monthly_usage': 1921.26902619417, 'usage_trend': 'decreasing', 'waste_rate': 0.06832171819227607, 'efficiency_score': 0.7847962921053908}","{'sustainability_rating': 0.4160569648209791, 'environmental_impact': 'low', 'sustainable_practices': ['reduced waste', 'organic production', 'recyclable packaging'], 'certifications': ['fair trade', 'organic']}"
INV_9490,Premium Beer,"{'main_category': 'Dry Goods', 'sub_category': 'Ambient', 'storage_type': 'Dry Storage', 'shelf_life': 161}","{'supplier_name': 'Supplier_618', 'supplier_type': 'Specialty Importer', 'delivery_frequency': 'Bi-weekly', 'lead_time': 10, 'quality_rating': 3.7152797590806186, 'reliability_score': 0.9820855979382607}","{'current_stock': 551, 'minimum_stock': 100, 'maximum_stock': 1231, 'reorder_point': 63, 'reorder_quantity': 458, 'stock_turnover_rate': 1.9423480917074183, 'stock_value': 4965.864701495141}","{'unit_price': 98.28, 'bulk_price': 78.62, 'wholesale_price': 68.8, 'price_history': {'last_month': 90.94, 'last_quarter': 82.85, 'last_year': 85.89}, 'price_trend': 'stable'}","{'quality_grade': 'A', 'freshness_score': 0.7561820275280978, 'consistency_score': 0.897746894202254, 'quality_issues': [], 'quality_improvements': ['faster delivery']}","{'storage_location': 'Freezer', 'temperature_range': {'min': 8.273383612338968, 'max': 15.721540210171831}, 'humidity_range': {'min': 43.449377077827734, 'max': 72.63170107009033}, 'storage_requirements': []}","{'daily_usage': 5.542764424243943, 'weekly_usage': 380.5226660378423, 'monthly_usage': 1075.9203685212422, 'usage_trend': 'stable', 'waste_rate': 0.0129307120083999, 'efficiency_score': 0.9757424494516796}","{'sustainability_rating': 0.17858955333354642, 'environmental_impact': 'medium', 'sustainable_practices': ['recyclable packaging', 'reduced waste'], 'certifications': []}"
INV_3236,Organic Milk,"{'main_category': 'Seafood', 'sub_category': 'Canned', 'storage_type': 'Refrigeration', 'shelf_life': 364}","{'supplier_name': 'Supplier_659', 'supplier_type': 'Specialty Importer', 'delivery_frequency': 'Weekly', 'lead_time': 14, 'quality_rating': 4.534080130465971, 'reliability_score': 0.7581292491331494}","{'current_stock': 903, 'minimum_stock': 20, 'maximum_stock': 1689, 'reorder_point': 140, 'reorder_quantity': 157, 'stock_turnover_rate': 10.292972964278736, 'stock_value': 7115.706638798279}","{'unit_price': 28.71, 'bulk_price': 22.97, 'wholesale_price': 20.1, 'price_history': {'last_month': 28.17, 'last_quarter': 27.15, 'last_year': 28.85}, 'price_trend': 'decreasing'}","{'quality_grade': 'A', 'freshness_score': 0.8681980960984645, 'consistency_score': 0.8561744672205412, 'quality_issues': ['variable freshness'], 'quality_improvements': ['quality control measures']}","{'storage_location': 'Refrigeration', 'temperature_range': {'min': -10.444094810640602, 'max': 6.580555311154737}, 'humidity_range': {'min': 32.65428364580391, 'max': 71.92109971466529}, 'storage_requirements': []}","{'daily_usage': 57.42910058142721, 'weekly_usage': 284.79377288729256, 'monthly_usage': 1410.2020628218816, 'usage_trend': 'stable', 'waste_rate': 0.017835859755321887, 'efficiency_score': 0.7617209432937463}","{'sustainability_rating': 0.6658068657158798, 'environmental_impact': 'low', 'sustainable_practices': ['organic production'], 'certifications': ['sustainable seafood']}"
INV_4520,Artisanal Chicken,"{'main_category': 'Produce', 'sub_category': 'Canned', 'storage_type': 'Freezer', 'shelf_life': 281}","{'supplier_name': 'Supplier_518', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Monthly', 'lead_time': 4, 'quality_rating': 3.7469421730431973, 'reliability_score': 0.7126988768445095}","{'current_stock': 576, 'minimum_stock': 57, 'maximum_stock': 1745, 'reorder_point': 94, 'reorder_quantity': 204, 'stock_turnover_rate': 7.717763979526646, 'stock_value': 7113.009229223227}","{'unit_price': 48.07, 'bulk_price': 38.46, 'wholesale_price': 33.65, 'price_history': {'last_month': 51.7, 'last_quarter': 55.43, 'last_year': 46.91}, 'price_trend': 'increasing'}","{'quality_grade': 'C', 'freshness_score': 0.9213509958821482, 'consistency_score': 0.7479240285541853, 'quality_issues': ['variable freshness'], 'quality_improvements': ['faster delivery', 'quality control measures']}","{'storage_location': 'Produce Storage', 'temperature_range': {'min': -16.6604319689965, 'max': 6.70022346879226}, 'humidity_range': {'min': 48.23588203413893, 'max': 70.20642968132438}, 'storage_requirements': []}","{'daily_usage': 41.19912828063815, 'weekly_usage': 418.6234718644687, 'monthly_usage': 139.27900613218054, 'usage_trend': 'stable', 'waste_rate': 0.08938048946137138, 'efficiency_score': 0.897639164105487}","{'sustainability_rating': 0.7055483817026532, 'environmental_impact': 'high', 'sustainable_practices': ['recyclable packaging'], 'certifications': ['rainforest alliance', 'sustainable seafood']}"
INV_8612,Free-range Milk,"{'main_category': 'Produce', 'sub_category': 'Dried', 'storage_type': 'Produce Storage', 'shelf_life': 113}","{'supplier_name': 'Supplier_233', 'supplier_type': 'Wholesale Distributor', 'delivery_frequency': 'Daily', 'lead_time': 10, 'quality_rating': 3.4259933796827298, 'reliability_score': 0.8396689266759321}","{'current_stock': 995, 'minimum_stock': 22, 'maximum_stock': 1927, 'reorder_point': 170, 'reorder_quantity': 457, 'stock_turnover_rate': 11.44869342976617, 'stock_value': 7154.617667982516}","{'unit_price': 84.89, 'bulk_price': 67.91, 'wholesale_price': 59.42, 'price_history': {'last_month': 81.91, 'last_quarter': 93.47, 'last_year': 93.3}, 'price_trend': 'stable'}","{'quality_grade': 'B', 'freshness_score': 0.7833078897316971, 'consistency_score': 0.8429497815447082, 'quality_issues': ['variable freshness', 'occasional inconsistency'], 'quality_improvements': []}","{'storage_location': 'Freezer', 'temperature_range': {'min': -13.752353520408722, 'max': 6.54305569361523}, 'humidity_range': {'min': 41.29335213126453, 'max': 71.9365835839786}, 'storage_requirements': []}","{'daily_usage': 96.57561908852313, 'weekly_usage': 115.95848663185558, 'monthly_usage': 1951.8897530236163, 'usage_trend': 'decreasing', 'waste_rate': 0.014499149240099166, 'efficiency_score': 0.9230226101015222}","{'sustainability_rating': 0.8284490672128397, 'environmental_impact': 'medium', 'sustainable_practices': ['recyclable packaging'], 'certifications': []}"
INV_4175,Grass-fed Milk,"{'main_category': 'Dairy', 'sub_category': 'Fresh', 'storage_type': 'Dry Storage', 'shelf_life': 318}","{'supplier_name': 'Supplier_399', 'supplier_type': 'Local Producer', 'delivery_frequency': 'Weekly', 'lead_time': 12, 'quality_rating': 3.783679660022539, 'reliability_score': 0.9312091279904202}","{'current_stock': 818, 'minimum_stock': 26, 'maximum_stock': 1431, 'reorder_point': 64, 'reorder_quantity': 291, 'stock_turnover_rate': 2.196776582378061, 'stock_value': 306.36402308165077}","{'unit_price': 17.77, 'bulk_price': 14.21, 'wholesale_price': 12.44, 'price_history': {'last_month': 17.35, 'last_quarter': 18.48, 'last_year': 22.22}, 'price_trend': 'decreasing'}","{'quality_grade': 'A', 'freshness_score': 0.9568637144858855, 'consistency_score': 0.8185261021368085, 'quality_issues': ['variable freshness', 'packaging issues'], 'quality_improvements': ['faster delivery', 'improved packaging']}","{'storage_location': 'Freezer', 'temperature_range': {'min': -19.13291023965052, 'max': 14.13676899664727}, 'humidity_range': {'min': 44.19388782815133, 'max': 72.82998322094147}, 'storage_requirements': ['refrigerate after opening']}","{'daily_usage': 89.09473358531287, 'weekly_usage': 107.19677935418099, 'monthly_usage': 1352.0974068003356, 'usage_trend': 'stable', 'waste_rate': 0.07472542984554932, 'efficiency_score': 0.9565308445479765}","{'sustainability_rating': 0.30212489514797425, 'environmental_impact': 'high', 'sustainable_practices': ['local sourcing', 'organic production', 'recyclable packaging'], 'certifications': ['fair trade', 'organic']}"
INV_3597,Seasonal Fish,"{'main_category': 'Dairy', 'sub_category': 'Refrigerated', 'storage_type': 'Refrigeration', 'shelf_life': 321}","{'supplier_name': 'Supplier_492', 'supplier_type': 'Local Producer', 'delivery_frequency': 'Daily', 'lead_time': 14, 'quality_rating': 4.172311179777239, 'reliability_score': 0.7680895852010972}","{'current_stock': 801, 'minimum_stock': 22, 'maximum_stock': 708, 'reorder_point': 90, 'reorder_quantity': 498, 'stock_turnover_rate': 8.034315710331668, 'stock_value': 2068.1898588582553}","{'unit_price': 84.08, 'bulk_price': 67.27, 'wholesale_price': 58.86, 'price_history': {'last_month': 82.95, 'last_quarter': 82.44, 'last_year': 62.39}, 'price_trend': 'increasing'}","{'quality_grade': 'B', 'freshness_score': 0.9027803099959141, 'consistency_score': 0.783867732379933, 'quality_issues': ['occasional inconsistency', 'packaging issues'], 'quality_improvements': []}","{'storage_location': 'Refrigeration', 'temperature_range': {'min': -16.15149334957846, 'max': 0.6843067319688811}, 'humidity_range': {'min': 38.43256783433436, 'max': 67.22287497344328}, 'storage_requirements': ['protect from light']}","{'daily_usage': 85.17536994133681, 'weekly_usage': 224.20935924553714, 'monthly_usage': 1937.6877006319173, 'usage_trend': 'increasing', 'waste_rate': 0.0439929463201321, 'efficiency_score': 0.9562453869319354}","{'sustainability_rating': 0.5908789419060587, 'environmental_impact': 'low', 'sustainable_practices': ['recyclable packaging', 'reduced waste', 'organic production'], 'certifications': ['fair trade', 'sustainable seafood']}"
INV_8980,Free-range Spices,"{'main_category': 'Beverages', 'sub_category': 'Ambient', 'storage_type': 'Dry Storage', 'shelf_life': 265}","{'supplier_name': 'Supplier_542', 'supplier_type': 'Specialty Importer', 'delivery_frequency': 'Monthly', 'lead_time': 14, 'quality_rating': 4.329333262394103, 'reliability_score': 0.8796270958598137}","{'current_stock': 352, 'minimum_stock': 85, 'maximum_stock': 1202, 'reorder_point': 111, 'reorder_quantity': 141, 'stock_turnover_rate': 5.98577059231597, 'stock_value': 6368.284457737709}","{'unit_price': 26.91, 'bulk_price': 21.53, 'wholesale_price': 18.84, 'price_history': {'last_month': 28.42, 'last_quarter': 24.53, 'last_year': 23.6}, 'price_trend': 'increasing'}","{'quality_grade': 'A', 'freshness_score': 0.8408741106540795, 'consistency_score': 0.7898397247745297, 'quality_issues': ['delivery delays', 'occasional inconsistency'], 'quality_improvements': ['faster delivery', 'improved packaging']}","{'storage_location': 'Refrigeration', 'temperature_range': {'min': 3.2912223093374173, 'max': 15.006226664971086}, 'humidity_range': {'min': 39.36518681164646, 'max': 78.23020832705947}, 'storage_requirements': []}","{'daily_usage': 92.35064605314307, 'weekly_usage': 370.2267762536147, 'monthly_usage': 1905.5705463326835, 'usage_trend': 'decreasing', 'waste_rate': 0.08731735370290007, 'efficiency_score': 0.9068142778209348}","{'sustainability_rating': 0.059048815256935394, 'environmental_impact': 'high', 'sustainable_practices': ['local sourcing', 'reduced waste'], 'certifications': ['organic', 'sustainable seafood']}"
INV_7600,Wild-caught Spices,"{'main_category': 'Frozen', 'sub_category': 'Frozen', 'storage_type': 'Produce Storage', 'shelf_life': 233}","{'supplier_name': 'Supplier_406', 'supplier_type': 'Specialty Importer', 'delivery_frequency': 'Bi-weekly', 'lead_time': 1, 'quality_rating': 4.146661077448173, 'reliability_score': 0.7242627342111947}","{'current_stock': 754, 'minimum_stock': 14, 'maximum_stock': 1682, 'reorder_point': 26, 'reorder_quantity': 250, 'stock_turnover_rate': 5.055270974340591, 'stock_value': 6186.464728331803}","{'unit_price': 9.37, 'bulk_price': 7.49, 'wholesale_price': 6.56, 'price_history': {'last_month': 9.23, 'last_quarter': 11.01, 'last_year': 8.41}, 'price_trend': 'stable'}","{'quality_grade': 'C', 'freshness_score': 0.8285963211431286, 'consistency_score': 0.7771609165870881, 'quality_issues': ['delivery delays', 'packaging issues'], 'quality_improvements': ['improved packaging']}","{'storage_location': 'Wine Cellar', 'temperature_range': {'min': 5.046045156923682, 'max': 18.284243270957433}, 'humidity_range': {'min': 37.719885341280126, 'max': 73.88497363051506}, 'storage_requirements': []}","{'daily_usage': 92.69135552114203, 'weekly_usage': 307.845720032962, 'monthly_usage': 1135.3707540146097, 'usage_trend': 'decreasing', 'waste_rate': 0.06927817711162829, 'efficiency_score': 0.8493945662532918}","{'sustainability_rating': 0.8276386917482302, 'environmental_impact': 'high', 'sustainable_practices': ['local sourcing'], 'certifications': ['rainforest alliance', 'fair trade']}"
INV_2350,Premium Cheese,"{'main_category': 'Dairy', 'sub_category': 'Fresh', 'storage_type': 'Produce Storage', 'shelf_life': 280}","{'supplier_name': 'Supplier_164', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Monthly', 'lead_time': 14, 'quality_rating': 3.0877487767922736, 'reliability_score': 0.7670920067499021}","{'current_stock': 760, 'minimum_stock': 32, 'maximum_stock': 673, 'reorder_point': 174, 'reorder_quantity': 494, 'stock_turnover_rate': 11.031003604126932, 'stock_value': 1199.8380473122886}","{'unit_price': 6.43, 'bulk_price': 5.15, 'wholesale_price': 4.5, 'price_history': {'last_month': 5.98, 'last_quarter': 7.7, 'last_year': 6.18}, 'price_trend': 'stable'}","{'quality_grade': 'C', 'freshness_score': 0.9395381550943119, 'consistency_score': 0.7720359193639613, 'quality_issues': [], 'quality_improvements': ['faster delivery', 'improved packaging']}","{'storage_location': 'Wine Cellar', 'temperature_range': {'min': -8.066283875476032, 'max': 21.13391860784341}, 'humidity_range': {'min': 31.061698674164894, 'max': 68.8662518432491}, 'storage_requirements': ['protect from light', 'store in cool place']}","{'daily_usage': 7.055066390506991, 'weekly_usage': 298.93126206146337, 'monthly_usage': 809.0155955664154, 'usage_trend': 'decreasing', 'waste_rate': 0.06334180849391971, 'efficiency_score': 0.7747724933901965}","{'sustainability_rating': 0.11758908757694353, 'environmental_impact': 'low', 'sustainable_practices': ['organic production'], 'certifications': ['organic', 'sustainable seafood']}"
INV_4092,Organic Fish,"{'main_category': 'Dry Goods', 'sub_category': 'Refrigerated', 'storage_type': 'Freezer', 'shelf_life': 176}","{'supplier_name': 'Supplier_429', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Bi-weekly', 'lead_time': 7, 'quality_rating': 3.8191945648954064, 'reliability_score': 0.935977645338908}","{'current_stock': 798, 'minimum_stock': 47, 'maximum_stock': 1467, 'reorder_point': 81, 'reorder_quantity': 167, 'stock_turnover_rate': 11.032113540978738, 'stock_value': 8815.981886941703}","{'unit_price': 39.41, 'bulk_price': 31.53, 'wholesale_price': 27.59, 'price_history': {'last_month': 41.8, 'last_quarter': 35.32, 'last_year': 27.82}, 'price_trend': 'stable'}","{'quality_grade': 'A', 'freshness_score': 0.8099791527874661, 'consistency_score': 0.9830760956190876, 'quality_issues': [], 'quality_improvements': ['improved packaging']}","{'storage_location': 'Freezer', 'temperature_range': {'min': -18.301645540729726, 'max': 1.798977281869052}, 'humidity_range': {'min': 33.543286582841404, 'max': 66.15918511291946}, 'storage_requirements': ['protect from light']}","{'daily_usage': 54.22410555275213, 'weekly_usage': 352.4727938135087, 'monthly_usage': 201.52488864721022, 'usage_trend': 'stable', 'waste_rate': 0.04511402309520207, 'efficiency_score': 0.7313619066889864}","{'sustainability_rating': 0.46623467977266464, 'environmental_impact': 'low', 'sustainable_practices': ['reduced waste'], 'certifications': []}"
INV_9850,Wild-caught Cheese,"{'main_category': 'Frozen', 'sub_category': 'Frozen', 'storage_type': 'Wine Cellar', 'shelf_life': 315}","{'supplier_name': 'Supplier_889', 'supplier_type': 'Specialty Importer', 'delivery_frequency': 'Monthly', 'lead_time': 2, 'quality_rating': 4.375347004040404, 'reliability_score': 0.9914621370064953}","{'current_stock': 351, 'minimum_stock': 34, 'maximum_stock': 1520, 'reorder_point': 176, 'reorder_quantity': 230, 'stock_turnover_rate': 8.481975246399145, 'stock_value': 6989.857363510853}","{'unit_price': 35.78, 'bulk_price': 28.62, 'wholesale_price': 25.04, 'price_history': {'last_month': 34.44, 'last_quarter': 28.7, 'last_year': 37.65}, 'price_trend': 'decreasing'}","{'quality_grade': 'C', 'freshness_score': 0.9386410908983309, 'consistency_score': 0.9101095934931502, 'quality_issues': ['occasional inconsistency', 'packaging issues'], 'quality_improvements': ['better storage conditions', 'faster delivery']}","{'storage_location': 'Wine Cellar', 'temperature_range': {'min': -19.14231950325088, 'max': 4.053752610713551}, 'humidity_range': {'min': 40.63138485642043, 'max': 73.15950149137484}, 'storage_requirements': ['store in cool place']}","{'daily_usage': 78.85807616171503, 'weekly_usage': 87.32458631681521, 'monthly_usage': 1797.2760511495253, 'usage_trend': 'stable', 'waste_rate': 0.010331826103404454, 'efficiency_score': 0.9657147637113892}","{'sustainability_rating': 0.25106605186321396, 'environmental_impact': 'medium', 'sustainable_practices': ['recyclable packaging'], 'certifications': ['organic']}"
INV_6592,Sustainable Cheese,"{'main_category': 'Dairy', 'sub_category': 'Fresh', 'storage_type': 'Dry Storage', 'shelf_life': 284}","{'supplier_name': 'Supplier_586', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Monthly', 'lead_time': 12, 'quality_rating': 4.485590314907739, 'reliability_score': 0.9898632258528453}","{'current_stock': 262, 'minimum_stock': 14, 'maximum_stock': 573, 'reorder_point': 88, 'reorder_quantity': 165, 'stock_turnover_rate': 4.358017389984534, 'stock_value': 7226.757778721424}","{'unit_price': 7.79, 'bulk_price': 6.23, 'wholesale_price': 5.45, 'price_history': {'last_month': 7.93, 'last_quarter': 7.71, 'last_year': 7.28}, 'price_trend': 'stable'}","{'quality_grade': 'C', 'freshness_score': 0.7388946836193941, 'consistency_score': 0.9047041661382424, 'quality_issues': [], 'quality_improvements': ['faster delivery', 'better storage conditions']}","{'storage_location': 'Refrigeration', 'temperature_range': {'min': -4.075674286897833, 'max': 12.816771293275476}, 'humidity_range': {'min': 43.56795856000908, 'max': 61.8785908908533}, 'storage_requirements': ['store in cool place']}","{'daily_usage': 61.3483499443085, 'weekly_usage': 277.2020467672149, 'monthly_usage': 1751.5002097877116, 'usage_trend': 'increasing', 'waste_rate': 0.0210013016830655, 'efficiency_score': 0.8044592594172361}","{'sustainability_rating': 0.8187647198049806, 'environmental_impact': 'high', 'sustainable_practices': [], 'certifications': ['fair trade', 'organic']}"
INV_2487,Grass-fed Chicken,"{'main_category': 'Frozen', 'sub_category': 'Ambient', 'storage_type': 'Freezer', 'shelf_life': 347}","{'supplier_name': 'Supplier_197', 'supplier_type': 'Wholesale Distributor', 'delivery_frequency': 'Monthly', 'lead_time': 14, 'quality_rating': 3.9552904097990975, 'reliability_score': 0.9711266546115072}","{'current_stock': 424, 'minimum_stock': 81, 'maximum_stock': 1783, 'reorder_point': 141, 'reorder_quantity': 276, 'stock_turnover_rate': 7.412058508821702, 'stock_value': 527.5304385388521}","{'unit_price': 14.53, 'bulk_price': 11.62, 'wholesale_price': 10.17, 'price_history': {'last_month': 15.05, 'last_quarter': 15.82, 'last_year': 16.93}, 'price_trend': 'stable'}","{'quality_grade': 'A', 'freshness_score': 0.9724710818650535, 'consistency_score': 0.9788995057577692, 'quality_issues': [], 'quality_improvements': []}","{'storage_location': 'Wine Cellar', 'temperature_range': {'min': -18.556781776825627, 'max': 2.9932839438699927}, 'humidity_range': {'min': 45.87761105170988, 'max': 65.1770188488527}, 'storage_requirements': []}","{'daily_usage': 61.34802451596584, 'weekly_usage': 185.1165854648954, 'monthly_usage': 1357.0831076660586, 'usage_trend': 'increasing', 'waste_rate': 0.057742546461377116, 'efficiency_score': 0.8561894164498868}","{'sustainability_rating': 0.31724781256816326, 'environmental_impact': 'medium', 'sustainable_practices': ['local sourcing'], 'certifications': []}"
INV_4216,Local Wine,"{'main_category': 'Dairy', 'sub_category': 'Canned', 'storage_type': 'Dry Storage', 'shelf_life': 56}","{'supplier_name': 'Supplier_207', 'supplier_type': 'Wholesale Distributor', 'delivery_frequency': 'Bi-weekly', 'lead_time': 10, 'quality_rating': 4.621478834063835, 'reliability_score': 0.711692186459297}","{'current_stock': 269, 'minimum_stock': 54, 'maximum_stock': 238, 'reorder_point': 128, 'reorder_quantity': 379, 'stock_turnover_rate': 2.37577011143284, 'stock_value': 4259.614473565607}","{'unit_price': 62.26, 'bulk_price': 49.81, 'wholesale_price': 43.58, 'price_history': {'last_month': 64.06, 'last_quarter': 55.78, 'last_year': 75.01}, 'price_trend': 'increasing'}","{'quality_grade': 'B', 'freshness_score': 0.939029338449998, 'consistency_score': 0.8770785548615478, 'quality_issues': ['variable freshness'], 'quality_improvements': ['improved packaging']}","{'storage_location': 'Dry Storage', 'temperature_range': {'min': 2.408763158975635, 'max': 21.310878054678078}, 'humidity_range': {'min': 41.15880769073789, 'max': 62.652446408288306}, 'storage_requirements': ['refrigerate after opening', 'store in cool place']}","{'daily_usage': 53.99494758605926, 'weekly_usage': 415.7532515668285, 'monthly_usage': 1248.3232414900606, 'usage_trend': 'decreasing', 'waste_rate': 0.05004192495998937, 'efficiency_score': 0.7820695135279524}","{'sustainability_rating': 0.16969907822281394, 'environmental_impact': 'low', 'sustainable_practices': [], 'certifications': []}"
INV_5206,Seasonal Beer,"{'main_category': 'Produce', 'sub_category': 'Refrigerated', 'storage_type': 'Wine Cellar', 'shelf_life': 130}","{'supplier_name': 'Supplier_248', 'supplier_type': 'Specialty Importer', 'delivery_frequency': 'Weekly', 'lead_time': 12, 'quality_rating': 4.0724882516456, 'reliability_score': 0.9259703724764239}","{'current_stock': 826, 'minimum_stock': 41, 'maximum_stock': 1465, 'reorder_point': 132, 'reorder_quantity': 470, 'stock_turnover_rate': 6.591983600484689, 'stock_value': 6115.6740431894095}","{'unit_price': 96.12, 'bulk_price': 76.9, 'wholesale_price': 67.28, 'price_history': {'last_month': 87.47, 'last_quarter': 97.42, 'last_year': 71.77}, 'price_trend': 'decreasing'}","{'quality_grade': 'C', 'freshness_score': 0.79350712011872, 'consistency_score': 0.7692120028872399, 'quality_issues': [], 'quality_improvements': []}","{'storage_location': 'Wine Cellar', 'temperature_range': {'min': -6.80059900953726, 'max': 10.959321943145481}, 'humidity_range': {'min': 44.0746528973181, 'max': 79.02183451337554}, 'storage_requirements': ['refrigerate after opening']}","{'daily_usage': 15.21484929029055, 'weekly_usage': 490.5220518443857, 'monthly_usage': 1029.2595365947097, 'usage_trend': 'stable', 'waste_rate': 0.013134514482232015, 'efficiency_score': 0.7954136347030086}","{'sustainability_rating': 0.6220220742657335, 'environmental_impact': 'low', 'sustainable_practices': ['local sourcing', 'recyclable packaging'], 'certifications': ['fair trade']}"
