item_id,name,category,description,ingredients,nutritional_info,pricing,preparation,allergen_info,dietary_info,seasonal_availability,popularity_metrics,cost_analysis,wine_pairings,modification_options
ITEM_1991,Fried Lamb Contemporary Japanese Style,"{'main_category': 'Main Courses', 'sub_category': 'Meat', 'course_type': 'Drink', 'spice_level': 'Spicy', 'preparation_time': 21}","A grilled dish featuring artisanal ingredients, with savory flavors and tender textures.","{'main_ingredients': ['mushrooms', 'quinoa', 'chicken breast'], 'vegetables': ['asparagus'], 'herbs_and_spices': ['oregano', 'paprika', 'coriander', 'cumin'], 'sauces_and_condiments': ['olive oil'], 'garnishes': ['fresh herbs']}","{'calories': 638, 'protein': 38, 'carbohydrates': 29, 'fat': 26, 'fiber': 9, 'sugar': 5, 'sodium': 761, 'allergens': ['nuts']}","{'base_price': 19.9, 'happy_hour_price': 15.92, 'weekend_price': 21.89, 'special_occasion_price': 23.88, 'portion_sizes': {'small': 13.93, 'regular': 19.903405846744093, 'large': 25.87}}","{'prep_time': 27, 'cook_time': 39, 'total_time': 54, 'difficulty_level': 'Hard', 'cooking_methods': ['grilling'], 'equipment_needed': ['mixer']}","{'contains': ['nuts'], 'may_contain': ['nuts', 'wheat'], 'preparation_notes': ['prepared in shared kitchen']}","{'suitable_for': ['gluten-free', 'halal', 'dairy-free'], 'modifications_available': ['can be made vegan', 'can be made vegetarian'], 'nutritional_highlights': []}","{'available_seasons': ['fall', 'winter', 'spring', 'summer'], 'peak_season': 'fall', 'limited_time': False, 'seasonal_ingredients': ['truffles', 'citrus', 'asparagus']}","{'order_frequency': 0.7442407236816805, 'customer_rating': 3.868783606005768, 'review_count': 161, 'trending_score': 0.6688912750828521, 'repeat_order_rate': 0.1009627090351902, 'social_media_mentions': 79}","{'ingredient_cost': 11.411892345993959, 'labor_cost': 6.522085816121644, 'overhead_cost': 4.377451929659821, 'total_cost': 32.81377453290342, 'profit_margin': 0.2801636159538425, 'cost_trends': {'ingredient_cost_trend': -0.09393048029525555, 'labor_cost_trend': -0.02432599578452881, 'overhead_cost_trend': 0.033299884334388796}}","{'recommended_wines': ['Pinot Noir', 'Merlot'], 'pairing_notes': ['balances the spice'], 'alternative_beverages': ['cocktail', 'non-alcoholic option']}","{'available_modifications': ['extra spicy', 'no sauce', 'extra sauce', 'mild'], 'substitution_options': [], 'customization_notes': ['can be made milder']}"
ITEM_9849,Braised Lamb Classic Mediterranean Style,"{'main_category': 'Appetizers', 'sub_category': 'Gluten-Free', 'course_type': 'Starter', 'spice_level': 'Spicy', 'preparation_time': 24}","A roasted dish featuring premium cuts, with rich flavors and crunchy textures.","{'main_ingredients': ['mushrooms', 'tofu', 'quinoa'], 'vegetables': ['zucchini', 'broccoli', 'bell peppers', 'carrots'], 'herbs_and_spices': ['rosemary', 'coriander', 'thyme', 'paprika', 'basil'], 'sauces_and_condiments': ['hot sauce', 'soy sauce', 'teriyaki sauce'], 'garnishes': ['seeds', 'toasted nuts']}","{'calories': 719, 'protein': 12, 'carbohydrates': 51, 'fat': 27, 'fiber': 12, 'sugar': 5, 'sodium': 339, 'allergens': ['nuts', 'fish']}","{'base_price': 14.85, 'happy_hour_price': 11.88, 'weekend_price': 16.33, 'special_occasion_price': 17.82, 'portion_sizes': {'small': 10.39, 'regular': 14.84841977424681, 'large': 19.3}}","{'prep_time': 5, 'cook_time': 10, 'total_time': 66, 'difficulty_level': 'Medium', 'cooking_methods': ['grilling', 'frying'], 'equipment_needed': ['stovetop', 'food processor']}","{'contains': ['wheat'], 'may_contain': ['shellfish'], 'preparation_notes': ['prepared in shared kitchen']}","{'suitable_for': ['kosher', 'vegan'], 'modifications_available': ['can be made vegetarian', 'can be made vegan', 'can be made dairy-free'], 'nutritional_highlights': ['high protein']}","{'available_seasons': ['winter'], 'peak_season': 'summer', 'limited_time': False, 'seasonal_ingredients': ['citrus']}","{'order_frequency': 0.42851127274098244, 'customer_rating': 3.7117417895841816, 'review_count': 317, 'trending_score': 0.8944848025300747, 'repeat_order_rate': 0.42174904545084146, 'social_media_mentions': 427}","{'ingredient_cost': 13.376522656853336, 'labor_cost': 7.466704437585625, 'overhead_cost': 4.887698781881763, 'total_cost': 38.97042382752805, 'profit_margin': 0.24302189012037223, 'cost_trends': {'ingredient_cost_trend': 0.012671344653971323, 'labor_cost_trend': 0.023695179012753614, 'overhead_cost_trend': 0.03173348648130438}}","{'recommended_wines': ['Sauvignon Blanc', 'Cabernet Sauvignon'], 'pairing_notes': ['contrasts with the sweetness'], 'alternative_beverages': []}","{'available_modifications': ['dairy-free option', 'extra spicy', 'no sauce'], 'substitution_options': ['grain substitution', 'vegetable substitution', 'protein substitution'], 'customization_notes': ['can be made milder']}"
ITEM_5317,Steamed Shrimp Contemporary Japanese Style,"{'main_category': 'Appetizers', 'sub_category': 'Vegan', 'course_type': 'Main', 'spice_level': 'Medium', 'preparation_time': 24}","A grilled dish featuring fresh herbs, with rich flavors and tender textures.","{'main_ingredients': ['salmon fillet', 'pasta', 'quinoa'], 'vegetables': ['zucchini'], 'herbs_and_spices': ['cumin', 'rosemary'], 'sauces_and_condiments': ['balsamic vinegar'], 'garnishes': ['seeds', 'fresh herbs']}","{'calories': 324, 'protein': 23, 'carbohydrates': 38, 'fat': 24, 'fiber': 14, 'sugar': 16, 'sodium': 664, 'allergens': []}","{'base_price': 21.39, 'happy_hour_price': 17.11, 'weekend_price': 23.53, 'special_occasion_price': 25.67, 'portion_sizes': {'small': 14.97, 'regular': 21.389174514312195, 'large': 27.81}}","{'prep_time': 25, 'cook_time': 31, 'total_time': 52, 'difficulty_level': 'Medium', 'cooking_methods': ['roasting', 'braising', 'frying'], 'equipment_needed': ['grill', 'mixer']}","{'contains': ['nuts'], 'may_contain': ['nuts'], 'preparation_notes': []}","{'suitable_for': ['kosher', 'vegetarian', 'dairy-free'], 'modifications_available': ['can be made dairy-free'], 'nutritional_highlights': []}","{'available_seasons': ['fall', 'spring'], 'peak_season': 'spring', 'limited_time': True, 'seasonal_ingredients': ['truffles']}","{'order_frequency': 0.9168401527320975, 'customer_rating': 4.633273184809791, 'review_count': 862, 'trending_score': 0.928886921256796, 'repeat_order_rate': 0.7951278283346452, 'social_media_mentions': 810}","{'ingredient_cost': 5.469819042214645, 'labor_cost': 4.959525413855972, 'overhead_cost': 1.626011809553229, 'total_cost': 35.0081236637696, 'profit_margin': 0.22791737891002406, 'cost_trends': {'ingredient_cost_trend': 0.07789075267693418, 'labor_cost_trend': -0.011939312991043984, 'overhead_cost_trend': -0.040064675963551705}}","{'recommended_wines': ['Syrah', 'Chardonnay'], 'pairing_notes': ['contrasts with the sweetness'], 'alternative_beverages': ['craft beer']}","{'available_modifications': ['no onions', 'extra sauce'], 'substitution_options': [], 'customization_notes': ['can be made vegetarian']}"
ITEM_2917,Poached Lamb Classic Thai Style,"{'main_category': 'Desserts', 'sub_category': 'Vegan', 'course_type': 'Main', 'spice_level': 'Mild', 'preparation_time': 20}","A pan-seared dish featuring artisanal ingredients, with sweet flavors and crunchy textures.","{'main_ingredients': ['quinoa', 'tofu', 'mushrooms'], 'vegetables': ['carrots', 'broccoli', 'asparagus', 'zucchini'], 'herbs_and_spices': ['rosemary', 'cumin', 'coriander', 'thyme'], 'sauces_and_condiments': ['balsamic vinegar', 'teriyaki sauce'], 'garnishes': ['fresh herbs', 'seeds']}","{'calories': 560, 'protein': 22, 'carbohydrates': 47, 'fat': 7, 'fiber': 13, 'sugar': 15, 'sodium': 606, 'allergens': ['fish', 'eggs', 'wheat']}","{'base_price': 20.79, 'happy_hour_price': 16.64, 'weekend_price': 22.87, 'special_occasion_price': 24.95, 'portion_sizes': {'small': 14.56, 'regular': 20.794694110082546, 'large': 27.03}}","{'prep_time': 23, 'cook_time': 42, 'total_time': 17, 'difficulty_level': 'Hard', 'cooking_methods': ['frying'], 'equipment_needed': ['blender', 'grill']}","{'contains': [], 'may_contain': ['wheat'], 'preparation_notes': ['separate preparation area available']}","{'suitable_for': ['vegan', 'vegetarian', 'dairy-free'], 'modifications_available': ['can be made dairy-free'], 'nutritional_highlights': []}","{'available_seasons': ['winter'], 'peak_season': 'summer', 'limited_time': True, 'seasonal_ingredients': []}","{'order_frequency': 0.8795163306206981, 'customer_rating': 3.990364044882991, 'review_count': 376, 'trending_score': 0.8699364150654147, 'repeat_order_rate': 0.698071635647821, 'social_media_mentions': 325}","{'ingredient_cost': 6.864841633970407, 'labor_cost': 3.394991303544794, 'overhead_cost': 1.395810736084751, 'total_cost': 36.75890025439589, 'profit_margin': 0.21141155632337236, 'cost_trends': {'ingredient_cost_trend': 0.06677997045910508, 'labor_cost_trend': 0.047015380094187084, 'overhead_cost_trend': 0.011503797229058754}}","{'recommended_wines': ['Chardonnay'], 'pairing_notes': ['complements the rich flavors'], 'alternative_beverages': ['non-alcoholic option']}","{'available_modifications': ['gluten-free option', 'no sauce', 'dairy-free option', 'extra spicy'], 'substitution_options': [], 'customization_notes': []}"
ITEM_1249,Seared Beef Traditional Thai Style,"{'main_category': 'Sides', 'sub_category': 'Meat', 'course_type': 'Starter', 'spice_level': 'Mild', 'preparation_time': 11}","A braised dish featuring local vegetables, with savory flavors and creamy textures.","{'main_ingredients': ['rice', 'tofu', 'beef tenderloin'], 'vegetables': ['zucchini', 'kale'], 'herbs_and_spices': ['thyme', 'rosemary', 'paprika', 'oregano'], 'sauces_and_condiments': ['hot sauce', 'olive oil', 'soy sauce'], 'garnishes': ['seeds']}","{'calories': 712, 'protein': 25, 'carbohydrates': 47, 'fat': 19, 'fiber': 13, 'sugar': 17, 'sodium': 996, 'allergens': ['fish']}","{'base_price': 48.38, 'happy_hour_price': 38.71, 'weekend_price': 53.22, 'special_occasion_price': 58.06, 'portion_sizes': {'small': 33.87, 'regular': 48.38270261101469, 'large': 62.9}}","{'prep_time': 27, 'cook_time': 36, 'total_time': 71, 'difficulty_level': 'Hard', 'cooking_methods': ['baking', 'grilling', 'sautéing'], 'equipment_needed': ['mixer']}","{'contains': ['eggs'], 'may_contain': ['eggs', 'shellfish'], 'preparation_notes': ['cross-contamination possible', 'separate preparation area available']}","{'suitable_for': ['dairy-free', 'gluten-free', 'vegetarian'], 'modifications_available': ['can be made gluten-free', 'can be made dairy-free', 'can be made vegan'], 'nutritional_highlights': []}","{'available_seasons': ['winter'], 'peak_season': 'fall', 'limited_time': False, 'seasonal_ingredients': ['pumpkin']}","{'order_frequency': 0.20466602755335372, 'customer_rating': 3.8364203612114176, 'review_count': 390, 'trending_score': 0.671826602068364, 'repeat_order_rate': 0.17192315006221598, 'social_media_mentions': 409}","{'ingredient_cost': 12.11293603640323, 'labor_cost': 4.694904486271221, 'overhead_cost': 3.0152196979512835, 'total_cost': 13.268963367265073, 'profit_margin': 0.27130372706038086, 'cost_trends': {'ingredient_cost_trend': -0.04870304367741403, 'labor_cost_trend': 0.011959334144474087, 'overhead_cost_trend': -0.04790932030747885}}","{'recommended_wines': ['Cabernet Sauvignon', 'Sauvignon Blanc'], 'pairing_notes': ['enhances the umami notes', 'balances the spice'], 'alternative_beverages': ['cocktail']}","{'available_modifications': ['no sauce', 'mild', 'no onions'], 'substitution_options': ['vegetable substitution', 'protein substitution'], 'customization_notes': ['can be made spicier']}"
ITEM_4662,Poached Beef Traditional Mexican Style,"{'main_category': 'Appetizers', 'sub_category': 'Gluten-Free', 'course_type': 'Starter', 'spice_level': 'Medium', 'preparation_time': 42}","A slow-cooked dish featuring premium cuts, with rich flavors and crispy textures.","{'main_ingredients': ['salmon fillet', 'chicken breast'], 'vegetables': ['broccoli', 'spinach', 'kale', 'zucchini'], 'herbs_and_spices': ['cumin', 'thyme', 'basil', 'paprika'], 'sauces_and_condiments': ['teriyaki sauce'], 'garnishes': []}","{'calories': 507, 'protein': 21, 'carbohydrates': 51, 'fat': 5, 'fiber': 15, 'sugar': 3, 'sodium': 582, 'allergens': []}","{'base_price': 12.6, 'happy_hour_price': 10.08, 'weekend_price': 13.86, 'special_occasion_price': 15.12, 'portion_sizes': {'small': 8.82, 'regular': 12.598229800624283, 'large': 16.38}}","{'prep_time': 19, 'cook_time': 10, 'total_time': 60, 'difficulty_level': 'Medium', 'cooking_methods': ['sautéing', 'roasting'], 'equipment_needed': ['stovetop', 'food processor']}","{'contains': [], 'may_contain': ['nuts', 'fish'], 'preparation_notes': ['prepared in shared kitchen', 'cross-contamination possible']}","{'suitable_for': ['vegan', 'dairy-free'], 'modifications_available': ['can be made vegetarian', 'can be made gluten-free'], 'nutritional_highlights': []}","{'available_seasons': ['winter', 'spring'], 'peak_season': 'summer', 'limited_time': False, 'seasonal_ingredients': []}","{'order_frequency': 0.7116049537493563, 'customer_rating': 4.757977284479654, 'review_count': 841, 'trending_score': 0.05025715504616668, 'repeat_order_rate': 0.27851961739031095, 'social_media_mentions': 771}","{'ingredient_cost': 10.63776990666711, 'labor_cost': 4.3067424437042865, 'overhead_cost': 1.082364351281031, 'total_cost': 36.925585868136466, 'profit_margin': 0.2825624567435022, 'cost_trends': {'ingredient_cost_trend': -0.028327425596413172, 'labor_cost_trend': -0.028712350491184414, 'overhead_cost_trend': -0.004079182448587258}}","{'recommended_wines': ['Cabernet Sauvignon'], 'pairing_notes': ['contrasts with the sweetness'], 'alternative_beverages': []}","{'available_modifications': ['gluten-free option'], 'substitution_options': ['sauce substitution'], 'customization_notes': ['can be made vegan', 'can be made vegetarian']}"
ITEM_5495,Poached Mushroom Modern Thai Style,"{'main_category': 'Sides', 'sub_category': 'Gluten-Free', 'course_type': 'Starter', 'spice_level': 'Medium', 'preparation_time': 19}","A pan-seared dish featuring local vegetables, with spicy flavors and crunchy textures.","{'main_ingredients': ['beef tenderloin', 'chicken breast', 'tofu'], 'vegetables': ['spinach', 'zucchini', 'asparagus'], 'herbs_and_spices': ['rosemary', 'paprika'], 'sauces_and_condiments': ['teriyaki sauce', 'balsamic vinegar', 'olive oil'], 'garnishes': ['toasted nuts', 'microgreens']}","{'calories': 228, 'protein': 40, 'carbohydrates': 23, 'fat': 29, 'fiber': 14, 'sugar': 20, 'sodium': 850, 'allergens': []}","{'base_price': 10.33, 'happy_hour_price': 8.26, 'weekend_price': 11.36, 'special_occasion_price': 12.4, 'portion_sizes': {'small': 7.23, 'regular': 10.329734002013598, 'large': 13.43}}","{'prep_time': 26, 'cook_time': 36, 'total_time': 67, 'difficulty_level': 'Easy', 'cooking_methods': ['braising', 'baking', 'steaming'], 'equipment_needed': ['mixer', 'stovetop', 'food processor']}","{'contains': ['shellfish', 'fish', 'soy'], 'may_contain': ['fish'], 'preparation_notes': []}","{'suitable_for': ['vegetarian'], 'modifications_available': ['can be made gluten-free', 'can be made dairy-free', 'can be made vegetarian'], 'nutritional_highlights': []}","{'available_seasons': ['spring', 'summer', 'fall', 'winter'], 'peak_season': 'spring', 'limited_time': False, 'seasonal_ingredients': []}","{'order_frequency': 0.3272803241948098, 'customer_rating': 4.046340068590617, 'review_count': 904, 'trending_score': 0.10217991565678086, 'repeat_order_rate': 0.1289641024525571, 'social_media_mentions': 443}","{'ingredient_cost': 10.695918216858264, 'labor_cost': 4.020385471272257, 'overhead_cost': 4.923626052304236, 'total_cost': 8.174803705019112, 'profit_margin': 0.38744631292526044, 'cost_trends': {'ingredient_cost_trend': -0.0558363728621552, 'labor_cost_trend': -0.022016640596071127, 'overhead_cost_trend': 0.03542333237633852}}","{'recommended_wines': ['Cabernet Sauvignon', 'Merlot'], 'pairing_notes': ['enhances the umami notes', 'balances the spice'], 'alternative_beverages': []}","{'available_modifications': ['dairy-free option'], 'substitution_options': [], 'customization_notes': []}"
ITEM_4186,Steamed Lamb Contemporary Thai Style,"{'main_category': 'Desserts', 'sub_category': 'Seafood', 'course_type': 'Main', 'spice_level': 'Spicy', 'preparation_time': 22}","A braised dish featuring premium cuts, with spicy flavors and crunchy textures.","{'main_ingredients': ['pasta'], 'vegetables': ['kale', 'spinach', 'carrots', 'asparagus'], 'herbs_and_spices': ['oregano', 'paprika', 'thyme'], 'sauces_and_condiments': ['teriyaki sauce', 'olive oil', 'hot sauce'], 'garnishes': []}","{'calories': 211, 'protein': 33, 'carbohydrates': 31, 'fat': 30, 'fiber': 9, 'sugar': 9, 'sodium': 517, 'allergens': []}","{'base_price': 13.23, 'happy_hour_price': 10.59, 'weekend_price': 14.56, 'special_occasion_price': 15.88, 'portion_sizes': {'small': 9.26, 'regular': 13.233474197128192, 'large': 17.2}}","{'prep_time': 30, 'cook_time': 31, 'total_time': 42, 'difficulty_level': 'Medium', 'cooking_methods': ['frying', 'baking'], 'equipment_needed': ['mixer']}","{'contains': ['fish'], 'may_contain': [], 'preparation_notes': ['cross-contamination possible', 'separate preparation area available']}","{'suitable_for': ['gluten-free'], 'modifications_available': ['can be made vegetarian', 'can be made gluten-free'], 'nutritional_highlights': ['high protein', 'high fiber']}","{'available_seasons': ['fall', 'winter'], 'peak_season': 'summer', 'limited_time': False, 'seasonal_ingredients': ['berries']}","{'order_frequency': 0.9892231348178013, 'customer_rating': 3.921353465250211, 'review_count': 680, 'trending_score': 0.6843384588637491, 'repeat_order_rate': 0.685909675677221, 'social_media_mentions': 840}","{'ingredient_cost': 20.637026865117527, 'labor_cost': 3.289034786421367, 'overhead_cost': 4.122872921633876, 'total_cost': 25.69756706703974, 'profit_margin': 0.324478301943271, 'cost_trends': {'ingredient_cost_trend': -0.06040242010757107, 'labor_cost_trend': 0.017255198869748647, 'overhead_cost_trend': -0.0037364848599731326}}","{'recommended_wines': ['Cabernet Sauvignon', 'Syrah'], 'pairing_notes': ['balances the spice', 'contrasts with the sweetness'], 'alternative_beverages': ['cocktail', 'non-alcoholic option']}","{'available_modifications': ['mild', 'extra sauce', 'dairy-free option'], 'substitution_options': ['vegetable substitution', 'grain substitution', 'protein substitution'], 'customization_notes': []}"
ITEM_1954,Seared Tofu Modern French Style,"{'main_category': 'Sides', 'sub_category': 'Seafood', 'course_type': 'Dessert', 'spice_level': 'Medium', 'preparation_time': 29}","A grilled dish featuring local vegetables, with savory flavors and crispy textures.","{'main_ingredients': ['chicken breast'], 'vegetables': ['zucchini', 'bell peppers', 'carrots', 'kale'], 'herbs_and_spices': ['cumin', 'basil', 'rosemary'], 'sauces_and_condiments': ['soy sauce', 'olive oil', 'hot sauce'], 'garnishes': ['seeds', 'citrus zest']}","{'calories': 787, 'protein': 31, 'carbohydrates': 29, 'fat': 19, 'fiber': 6, 'sugar': 5, 'sodium': 337, 'allergens': ['wheat', 'dairy']}","{'base_price': 40.89, 'happy_hour_price': 32.72, 'weekend_price': 44.98, 'special_occasion_price': 49.07, 'portion_sizes': {'small': 28.63, 'regular': 40.894665102371775, 'large': 53.16}}","{'prep_time': 10, 'cook_time': 42, 'total_time': 53, 'difficulty_level': 'Medium', 'cooking_methods': ['steaming', 'braising', 'grilling'], 'equipment_needed': ['grill', 'oven']}","{'contains': ['soy', 'eggs'], 'may_contain': ['soy'], 'preparation_notes': ['cross-contamination possible', 'separate preparation area available']}","{'suitable_for': ['halal', 'kosher'], 'modifications_available': ['can be made gluten-free', 'can be made vegetarian', 'can be made dairy-free'], 'nutritional_highlights': ['low carb']}","{'available_seasons': ['fall', 'summer', 'spring'], 'peak_season': 'fall', 'limited_time': False, 'seasonal_ingredients': ['truffles', 'pumpkin']}","{'order_frequency': 0.2602785563748137, 'customer_rating': 4.276326673359526, 'review_count': 889, 'trending_score': 0.3369997680671346, 'repeat_order_rate': 0.5419597302358341, 'social_media_mentions': 346}","{'ingredient_cost': 22.152933071008714, 'labor_cost': 5.261838640048684, 'overhead_cost': 4.126305911522887, 'total_cost': 37.71164039802491, 'profit_margin': 0.38330742445879096, 'cost_trends': {'ingredient_cost_trend': -0.02620242685367162, 'labor_cost_trend': -0.028862228397815305, 'overhead_cost_trend': -0.011790074880762336}}","{'recommended_wines': ['Merlot', 'Syrah', 'Chardonnay'], 'pairing_notes': ['enhances the umami notes'], 'alternative_beverages': ['craft beer', 'cocktail']}","{'available_modifications': [], 'substitution_options': ['grain substitution'], 'customization_notes': []}"
ITEM_8721,Seared Chicken Classic French Style,"{'main_category': 'Beverages', 'sub_category': 'Seafood', 'course_type': 'Main', 'spice_level': 'Spicy', 'preparation_time': 33}","A braised dish featuring fresh herbs, with aromatic flavors and crispy textures.","{'main_ingredients': ['quinoa', 'tofu', 'mushrooms'], 'vegetables': ['carrots'], 'herbs_and_spices': ['oregano', 'basil'], 'sauces_and_condiments': ['balsamic vinegar', 'soy sauce'], 'garnishes': []}","{'calories': 326, 'protein': 28, 'carbohydrates': 47, 'fat': 30, 'fiber': 11, 'sugar': 5, 'sodium': 492, 'allergens': []}","{'base_price': 42.25, 'happy_hour_price': 33.8, 'weekend_price': 46.48, 'special_occasion_price': 50.7, 'portion_sizes': {'small': 29.58, 'regular': 42.25342273868681, 'large': 54.93}}","{'prep_time': 8, 'cook_time': 24, 'total_time': 17, 'difficulty_level': 'Medium', 'cooking_methods': ['braising'], 'equipment_needed': ['oven', 'mixer', 'grill']}","{'contains': ['fish'], 'may_contain': ['fish'], 'preparation_notes': []}","{'suitable_for': ['halal', 'dairy-free', 'kosher'], 'modifications_available': ['can be made vegetarian', 'can be made dairy-free'], 'nutritional_highlights': ['low fat']}","{'available_seasons': ['winter', 'summer', 'spring', 'fall'], 'peak_season': 'spring', 'limited_time': True, 'seasonal_ingredients': []}","{'order_frequency': 0.3125757376203152, 'customer_rating': 4.314954595079398, 'review_count': 167, 'trending_score': 0.30862382245131925, 'repeat_order_rate': 0.6118735764989723, 'social_media_mentions': 261}","{'ingredient_cost': 20.654294271805334, 'labor_cost': 8.831455209387968, 'overhead_cost': 3.40905776353428, 'total_cost': 33.3334179922, 'profit_margin': 0.25230457967972125, 'cost_trends': {'ingredient_cost_trend': 0.047147839643206846, 'labor_cost_trend': -0.014480578441179795, 'overhead_cost_trend': 0.02393960329946848}}","{'recommended_wines': ['Pinot Noir', 'Sauvignon Blanc'], 'pairing_notes': ['balances the spice', 'contrasts with the sweetness'], 'alternative_beverages': ['non-alcoholic option']}","{'available_modifications': ['extra sauce', 'no onions'], 'substitution_options': [], 'customization_notes': ['can be made milder', 'can be made vegetarian']}"
ITEM_7532,Seared Lamb Traditional Mediterranean Style,"{'main_category': 'Main Courses', 'sub_category': 'Meat', 'course_type': 'Drink', 'spice_level': 'Mild', 'preparation_time': 24}","A roasted dish featuring local vegetables, with rich flavors and crispy textures.","{'main_ingredients': ['mushrooms', 'salmon fillet'], 'vegetables': ['spinach'], 'herbs_and_spices': ['cumin', 'coriander', 'oregano', 'paprika'], 'sauces_and_condiments': ['soy sauce'], 'garnishes': ['seeds']}","{'calories': 602, 'protein': 19, 'carbohydrates': 48, 'fat': 17, 'fiber': 12, 'sugar': 9, 'sodium': 356, 'allergens': ['dairy', 'soy']}","{'base_price': 12.29, 'happy_hour_price': 9.83, 'weekend_price': 13.51, 'special_occasion_price': 14.74, 'portion_sizes': {'small': 8.6, 'regular': 12.285720277274287, 'large': 15.97}}","{'prep_time': 6, 'cook_time': 22, 'total_time': 25, 'difficulty_level': 'Hard', 'cooking_methods': ['grilling', 'roasting'], 'equipment_needed': ['food processor', 'blender', 'grill']}","{'contains': ['fish', 'nuts', 'soy'], 'may_contain': ['eggs'], 'preparation_notes': ['prepared in shared kitchen', 'cross-contamination possible']}","{'suitable_for': ['halal', 'dairy-free'], 'modifications_available': ['can be made vegetarian'], 'nutritional_highlights': ['low carb', 'rich in vitamins']}","{'available_seasons': ['fall', 'summer'], 'peak_season': 'winter', 'limited_time': False, 'seasonal_ingredients': ['citrus']}","{'order_frequency': 0.7736054778925077, 'customer_rating': 4.347569626560061, 'review_count': 890, 'trending_score': 0.9836540492198854, 'repeat_order_rate': 0.7970279368725119, 'social_media_mentions': 670}","{'ingredient_cost': 23.458717368840624, 'labor_cost': 6.853849022158867, 'overhead_cost': 1.1247383347350515, 'total_cost': 39.757827563938406, 'profit_margin': 0.25859779510131653, 'cost_trends': {'ingredient_cost_trend': 0.04800313422336977, 'labor_cost_trend': -0.007620167528143339, 'overhead_cost_trend': -0.014090700225561172}}","{'recommended_wines': ['Chardonnay', 'Cabernet Sauvignon'], 'pairing_notes': ['balances the spice'], 'alternative_beverages': ['non-alcoholic option']}","{'available_modifications': ['no sauce', 'mild', 'extra sauce', 'dairy-free option', 'extra spicy'], 'substitution_options': [], 'customization_notes': ['can be made milder', 'can be made vegan']}"
ITEM_9588,Roasted Beef Traditional Mexican Style,"{'main_category': 'Main Courses', 'sub_category': 'Meat', 'course_type': 'Dessert', 'spice_level': 'Spicy', 'preparation_time': 40}","A pan-seared dish featuring premium cuts, with sweet flavors and creamy textures.","{'main_ingredients': ['quinoa'], 'vegetables': ['spinach', 'carrots', 'zucchini', 'asparagus'], 'herbs_and_spices': ['basil', 'cumin', 'coriander', 'rosemary', 'paprika'], 'sauces_and_condiments': ['hot sauce', 'teriyaki sauce', 'balsamic vinegar'], 'garnishes': []}","{'calories': 606, 'protein': 23, 'carbohydrates': 38, 'fat': 16, 'fiber': 7, 'sugar': 15, 'sodium': 374, 'allergens': ['dairy']}","{'base_price': 26.17, 'happy_hour_price': 20.94, 'weekend_price': 28.79, 'special_occasion_price': 31.4, 'portion_sizes': {'small': 18.32, 'regular': 26.170509599181436, 'large': 34.02}}","{'prep_time': 20, 'cook_time': 18, 'total_time': 35, 'difficulty_level': 'Easy', 'cooking_methods': ['braising', 'frying'], 'equipment_needed': ['stovetop']}","{'contains': ['dairy'], 'may_contain': [], 'preparation_notes': ['prepared in shared kitchen']}","{'suitable_for': ['gluten-free', 'vegan', 'dairy-free'], 'modifications_available': [], 'nutritional_highlights': []}","{'available_seasons': ['spring', 'winter', 'summer', 'fall'], 'peak_season': 'summer', 'limited_time': False, 'seasonal_ingredients': ['citrus', 'berries']}","{'order_frequency': 0.28096998990602584, 'customer_rating': 4.7851743371464615, 'review_count': 495, 'trending_score': 0.05530813287737246, 'repeat_order_rate': 0.6372391327921201, 'social_media_mentions': 111}","{'ingredient_cost': 17.415959959154925, 'labor_cost': 7.262765386364879, 'overhead_cost': 3.889805033952976, 'total_cost': 27.54281362728301, 'profit_margin': 0.22058565148562112, 'cost_trends': {'ingredient_cost_trend': 0.017409275407485186, 'labor_cost_trend': 0.03402046756355856, 'overhead_cost_trend': -0.024373206139759008}}","{'recommended_wines': ['Merlot'], 'pairing_notes': ['complements the rich flavors', 'balances the spice'], 'alternative_beverages': ['craft beer']}","{'available_modifications': ['extra spicy'], 'substitution_options': ['protein substitution', 'sauce substitution'], 'customization_notes': ['can be made spicier', 'can be made milder']}"
